1700,0.9996,8.28686,104724
1400,0.9994,8.69142,97441.4
1100,0.9994,9.92063,88652
1000,0.9994,10.2392,85257.8
900,0.9994,11.2845,81577.8
800,0.9994,11.6425,77503.7
700,0.9992,12.8398,73009.5
600,0.9991,13.1963,67878.6
500,0.9991,14.8513,61918.2
400,0.9989,17.334,54820.9
300,0.9986,21.4698,46488.3
250,0.9985,25.5219,41619.8
200,0.9984,28.8525,36145.1
180,0.9984,31.0337,33773.8
160,0.9982,36.0282,31221.1
140,0.9981,37.1016,28553.1
120,0.9981,41.9076,25647.7
100,0.9977,52.2903,22555.8
90,0.9976,58.1463,20851.9
80,0.9973,63.6618,19227.6
70,0.9968,70.8968,17453.1
60,0.9964,80.36,15530.7
55,0.996,86.5127,14527.5
50,0.9957,93.4842,13522.9
45,0.9947,101.626,12529.7
40,0.9946,111.682,11492.3
35,0.9935,117.827,10455.4
30,0.9919,129.719,9267.61
25,0.9903,151.607,7971.69
20,0.9877,182.183,6712.58
15,0.9826,233.754,5275.46
10,0.9725,324.886,3868.26
