Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_overlap/sift1m_overlap_Q3_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 2000
Example: first query has 10
848379,849973,351019,341581,351820,363458,364849,231211,337328,363978,
ef,recall,qps,dist_comp,hops
1700,0.99895,180.915,21720.5,1702.22
1400,0.9986,219.241,18399.1,1402.36
1100,0.99845,274.213,14916.1,1102.55
1000,0.9982,304.013,13712.2,1002.65
900,0.9979,333.852,12489.1,902.727
800,0.9974,377.347,11242.5,802.799
700,0.9969,431.988,9968.51,702.915
600,0.9959,503.834,8667.37,603.051
500,0.99385,605.225,7337.15,503.208
400,0.991,754.705,5975.42,403.433
300,0.9865,1006.9,4579.52,303.743
250,0.98115,1201.29,3867.68,253.978
200,0.9733,1503.14,3145.29,204.236
180,0.9691,1659.46,2854.01,184.399
160,0.963,1859.64,2560.94,164.587
140,0.95505,2098.94,2265.49,144.752
120,0.94505,2447.56,1968.93,124.981
100,0.9303,2904.6,1672.15,105.36
90,0.92195,3193.62,1524.71,95.6535
80,0.90935,3577.44,1374.09,85.803
70,0.89355,4041.59,1225.54,76.0995
60,0.87575,4632.08,1077.32,66.4785
55,0.86435,4992.86,1002.31,61.617
50,0.852,5400.1,929.397,56.913
45,0.83525,5891.33,853.838,52.041
40,0.81685,6495.5,779.263,47.251
35,0.79435,7240.85,705.254,42.511
30,0.7776,7594.72,659.001,39.5525
25,0.7776,7772.44,659.001,39.5525
20,0.7776,7771.29,659.001,39.5525
15,0.7776,7769.45,659.001,39.5525
10,0.7776,7778.69,659.001,39.5525
