Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_overlap/sift1m_overlap_Q4_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 2000
Example: first query has 10
520735,474570,258306,7443,756783,22259,114561,113009,245727,363678,
ef,recall,qps,dist_comp,hops
1700,0.9991,182.412,22125.4,1702.28
1400,0.9989,221.133,18712,1402.42
1100,0.99855,280.987,15142.7,1102.62
1000,0.99835,308.135,13913.4,1002.68
900,0.9981,341.909,12662.3,902.764
800,0.99755,384.017,11388,802.819
700,0.99665,439.219,10091.6,702.951
600,0.9958,510.287,8768.07,603.111
500,0.994,613.756,7415.09,503.248
400,0.9913,765.216,6032.72,403.464
300,0.98525,1020.63,4617.74,303.781
250,0.9796,1215.75,3896.51,253.971
200,0.9715,1525.43,3166.4,204.248
180,0.96615,1689.83,2872.3,184.446
160,0.9608,1890.72,2575.24,164.565
140,0.95285,2136.99,2278.84,144.844
120,0.93985,2487.66,1980.41,125.118
100,0.9228,2965.97,1680.6,105.403
90,0.9132,3226.81,1529.27,95.537
80,0.9028,3634.49,1379.85,85.8195
70,0.88945,4101.07,1230.48,76.1465
60,0.87185,4715.77,1080.48,66.467
55,0.86045,5073,1005.18,61.621
50,0.8473,5486.44,932.426,56.947
45,0.8319,6005.56,858.715,52.214
40,0.81295,6525.8,783.617,47.4115
35,0.79295,7310,708.843,42.6505
30,0.77775,7734.95,663.074,39.738
25,0.77775,7870.47,663.074,39.738
20,0.77775,7844.93,663.074,39.738
15,0.77775,7743.68,663.074,39.738
10,0.77775,7828.55,663.074,39.738
