Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_containment/yfcc_containment_Q2_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
860080,792347,792348,978969,905764,870201,447570,912448,870200,855824,
ef,recall,qps,dist_comp,hops
1700,0.945,666.446,1006.29,981.765
1400,0.943,730.317,993.8,902.01
1100,0.9435,813.37,965.81,785.41
1000,0.943,851.773,952.36,743.455
900,0.942,891.537,936.315,700.93
800,0.94,942.037,917.215,655.925
700,0.9385,1003.55,894.325,608.06
600,0.9375,1078.06,864.59,549.595
500,0.935,1208.48,827.74,478.37
400,0.932,1401.24,779.425,395.79
300,0.926,1640.02,710.665,300.135
250,0.919,1922.3,665.64,250.27
200,0.914,2303.23,610.12,200.17
180,0.912,2387.4,584.2,180.25
160,0.9065,2615.77,555.04,160.27
140,0.901,2932.03,522.215,140.245
120,0.899,3129.74,487.315,120.36
100,0.8945,3588.22,447.23,100.49
90,0.8935,4100.02,423.85,90.45
80,0.8855,4457.57,399.445,80.515
70,0.8795,4904.43,374.485,70.62
60,0.8735,5417.56,345.82,60.68
55,0.869,5803.19,330.255,55.795
50,0.8635,6095.66,313.255,50.82
45,0.861,6639.49,295.5,45.95
40,0.8565,7198.3,277.28,41.14
35,0.8495,7947.43,258.69,36.25
30,0.845,8380.07,246.435,33.37
25,0.845,8380.3,246.435,33.37
20,0.845,8498.53,246.435,33.37
15,0.845,8494.58,246.435,33.37
10,0.845,8492.33,246.435,33.37
