1700,0.0475,14.563,106472
1400,0.0475,16.9016,93459.1
1100,0.0475,20.4144,78874.3
1000,0.0475,22.0536,73690
900,0.0475,23.8163,68266.6
800,0.0475,26.0804,62593.5
700,0.0475,29.107,56631.5
600,0.0476,33.0109,50399.5
500,0.0476,38.2015,43792.7
400,0.0476,45.9306,36826
300,0.0476,58.3873,29367.6
250,0.0476,67.4082,25422.7
200,0.0476,81.0438,21294.4
180,0.0476,89.823,19616.4
160,0.0476,99.0295,17849.1
140,0.0477,110.583,16043.9
120,0.0477,125.581,14227
100,0.0476,145.582,12355.1
90,0.0477,158.957,11366.1
80,0.0476,174.764,10379
70,0.0475,195.465,9339.45
60,0.0475,221.337,8298.28
55,0.0475,237.756,7757.1
50,0.0475,249.626,7213.84
45,0.0475,270.49,6660.49
40,0.0475,295.421,6108.55
35,0.0476,329.924,5520.29
30,0.0476,375.94,4941.86
25,0.0474,430.849,4329.09
20,0.0474,514.403,3677.6
15,0.0474,631.313,3037.6
10,0.0473,855.432,2301.81
