1700,1,15.7381,98147.2
1400,1,18.3315,86163.3
1100,1,22.1073,72756.7
1000,1,23.7479,67994
900,0.9999,25.6865,62983.7
800,0.9999,28.0293,57757.2
700,0.9999,31.2305,52266
600,0.9999,35.4459,46406.8
500,0.9999,41.1032,40311.3
400,0.9998,49.2951,33921.5
300,0.9995,62.4961,27067.1
250,0.9994,72.6533,23424.9
200,0.9993,87.3286,19648
180,0.9992,95.4016,18040.8
160,0.9991,105.23,16420.9
140,0.9991,118.385,14802.1
120,0.9989,135.833,13061.6
100,0.9988,158.103,11300.2
90,0.9984,173.28,10357.9
80,0.9984,190.985,9435.47
70,0.9981,212.314,8524.01
60,0.9979,241.955,7549.81
55,0.9977,259.605,7038.72
50,0.9973,278.862,6575.77
45,0.9971,303.214,6066.12
40,0.9967,334.784,5525.71
35,0.9961,372.717,4994.47
30,0.9953,421.941,4440.15
25,0.9945,488.043,3869.76
20,0.9937,579.039,3301.57
15,0.9899,721.501,2679.01
10,0.9832,978.474,2019.12
