Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      128 bands × 4 hashes/band
Bucket space:   2^8 = 256 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 1000
Example: first query has 50
251242,290413,949044,705880,539868,910009,45844,128344,99741,459887,730449,965189,24169,852714,295852,262886,376137,832063,181561,214867,849747,679315,562885,192228,966683,476308,46841,79053,806136,341058,813630,797461,128579,198505,573776,281421,782383,700554,158171,990488,872138,112236,973730,359176,519030,410900,879730,905235,257457,644372,
ef,recall,qps,dist_comp,hops
3000,0.998008,85.8566,14968.9,2294.99
2500,0.997433,99.0099,13220.9,1955.22
2000,0.996776,123.541,11317.6,1607.21
1700,0.996139,164.391,10082.4,1389.88
1400,0.995092,192.891,8762.13,1166.05
1100,0.993408,236.064,7332.18,935.767
1000,0.992299,248.316,6825.93,857.648
900,0.99156,233.344,6303.69,778.595
800,0.990102,257.186,5763.99,697.757
700,0.987966,288.006,5199.9,615.568
600,0.985153,329.2,4612.21,532.245
500,0.981025,385.383,3996.21,447.804
400,0.974002,468.047,3342.4,362.079
300,0.963036,603.622,2644.59,275.355
250,0.952727,710.734,2274.06,231.386
200,0.939872,882.228,1889.08,187.147
180,0.93213,1126.22,1731.62,169.468
160,0.923033,1260.71,1569.58,151.625
140,0.910609,1230.27,1404.08,133.78
120,0.896275,1372.01,1234.19,115.817
100,0.876191,1612.79,1059.19,97.819
90,0.862371,1767.3,969.471,88.749
80,0.846497,1949.62,880.411,79.774
70,0.826926,2183.11,789.012,70.69
60,0.804748,2473.4,700.556,61.832
55,0.791605,2622.96,654.505,57.245
50,0.776532,2840.19,609.676,52.726
45,0.750329,3099.23,563.523,48.167
40,0.706177,3387.86,517.237,43.605
35,0.644221,3741.52,470.416,39.04
30,0.600419,4011.47,440.125,36.116
25,0.599248,4013.05,440.125,36.062
20,0.598016,4004.63,440.123,36.006
15,0.596764,4016.14,440.121,35.944
10,0.595778,3995.85,440.117,35.897
