Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 1
768297,
ef,recall,qps,dist_comp,hops
3000,0.993,57.5929,38760.7,3000.59
2500,0.993,68.6884,32943.1,2500.6
2000,0.993,85.388,26940.1,2000.42
1700,0.991,100.046,23256.2,1701.08
1400,0.992,121.115,19470.9,1400.96
1100,0.987,153.443,15588.2,1101.22
1000,0.985,168.407,14268.3,1001.17
900,0.984,187.405,12937.5,901.341
800,0.983,210.872,11593.2,801.483
700,0.98,240.557,10234,701.729
600,0.981,280.012,8863.66,602.308
500,0.98,335.854,7465.24,502.381
400,0.979,418.541,6052.48,402.893
300,0.97,555.434,4623.66,303.844
250,0.965,663.633,3897.88,254.25
200,0.959,822.297,3169.53,205.017
180,0.958,908.592,2877.02,185.468
160,0.956,1015.82,2582.53,165.904
140,0.95,1151.44,2284.78,146.211
120,0.943,1322.52,1988.12,126.678
100,0.932,1569.78,1686.15,106.963
90,0.927,1728.23,1536.08,97.196
80,0.921,1911.57,1387.27,87.585
70,0.911,2162.35,1238.95,78.034
60,0.901,2463.83,1089.53,68.318
55,0.895,2641.03,1016.61,63.502
50,0.89,2853.1,944.245,58.728
45,0.879,3108.2,869.398,53.812
40,0.868,3406.94,793.064,48.808
35,0.857,3772.07,720.448,44.057
30,0.848,4031.37,676.147,41.177
25,0.848,3976.04,676.147,41.177
20,0.848,4013.72,676.147,41.177
15,0.848,4029.65,676.147,41.177
10,0.848,4027.24,676.147,41.177
