Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 50
713727,796279,19981,946274,153489,859785,566291,412787,23632,255979,187281,841021,15510,614455,225405,973350,435744,288064,50604,639371,192861,943190,570089,128754,915475,628068,413609,436495,949003,704064,885507,364374,229558,797318,241345,314848,197483,809376,79053,684363,305975,376137,281421,895639,391924,850486,539868,114851,298758,195130,
ef,recall,qps,dist_comp,hops
3000,0.999748,537.97,3691.01,1624.45
2500,0.99958,609.315,3348.77,1424.04
2000,0.999517,705.741,2966.83,1202.7
1700,0.999412,789.866,2710.98,1057.11
1400,0.999412,895.474,2427.95,904.028
1100,0.999286,1065.06,2111,741.747
1000,0.999181,1140.64,1995.31,685.507
900,0.999202,1225.41,1873.72,628.123
800,0.999118,1335.25,1745.79,568.591
700,0.99895,1469.28,1610.39,507.624
600,0.998866,1632.4,1465.32,445.607
500,0.99853,1864.25,1307.69,381.012
400,0.998006,2181.45,1135.57,314.551
300,0.997082,2714.89,944.363,244.544
250,0.996452,3106.49,838.695,208.594
200,0.994878,3662.2,724.381,171.717
180,0.994143,3962.14,675.658,156.565
160,0.992757,4324.89,624.83,141.124
140,0.990784,4758.24,572.358,125.517
120,0.987887,5327.52,516.535,109.579
100,0.98352,6082.05,457.478,93.23
90,0.980455,6548.46,427.416,84.919
80,0.97613,7137.35,395.836,76.436
70,0.970315,7836.61,362.873,67.849
60,0.962946,8692.62,328.586,59.146
55,0.95755,9274.34,310.898,54.791
50,0.949972,9866.08,292.461,50.36
45,0.888082,10588.3,273.521,45.902
40,0.801524,11340.2,254.365,41.476
35,0.708081,12248.6,234.319,36.992
30,0.612496,13559.4,213.636,32.518
25,0.513929,15340.3,191.292,27.938
20,0.414356,17658.2,168.637,23.409
15,0.312158,21088,144.22,18.805
10,0.208595,25863.8,118.134,14.209
