Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 100
748357,328522,945602,442694,336054,536399,3533,779902,944016,748479,832173,369566,64820,596681,367986,732702,395819,225919,372301,580081,796828,415045,306572,776641,959993,580542,213049,713727,582468,641906,841021,692363,566291,673175,412787,115366,757319,850486,702447,943190,768569,648231,812247,905557,787987,153489,614145,949003,366443,946274,305975,15510,79053,973350,229558,809376,376137,402132,895639,19981,364374,192861,570089,614455,288064,797318,391924,255979,915475,436495,114851,859785,187281,298758,796279,50604,195130,23632,704064,628068,197483,128754,413609,435744,639371,684363,523732,866183,138669,284678,607759,225405,281421,59748,157606,885507,241345,869995,314848,539868,
ef,recall,qps,dist_comp,hops
3000,0.99955,536.016,3691.01,1624.45
2500,0.999495,607.274,3348.77,1424.04
2000,0.999473,703.351,2966.83,1202.7
1700,0.999319,787.499,2710.98,1057.11
1400,0.999231,900.196,2427.95,904.028
1100,0.999034,1057.25,2111,741.747
1000,0.998935,1137.7,1995.31,685.507
900,0.998836,1223.39,1873.72,628.123
800,0.998627,1328.64,1745.79,568.591
700,0.998386,1456.18,1610.39,507.624
600,0.998089,1630.95,1465.32,445.607
500,0.997365,1864.95,1307.69,381.012
400,0.996344,2192.97,1135.57,314.551
300,0.994444,2709.17,944.363,244.544
250,0.992786,3110.7,838.695,208.594
200,0.989371,3654.23,724.381,171.717
180,0.987472,3950.46,675.658,156.565
160,0.984826,4313.92,624.83,141.124
140,0.980719,4756.72,572.358,125.517
120,0.974087,5317.87,516.535,109.579
100,0.96437,6082.24,457.478,93.23
90,0.898688,6562.08,427.416,84.919
80,0.810222,7046.18,395.836,76.436
70,0.716783,7806.14,362.873,67.849
60,0.620653,8682.37,328.586,59.146
55,0.571902,9208.58,310.898,54.791
50,0.522844,9813.62,292.461,50.36
45,0.472995,10407,273.521,45.902
40,0.422783,11380.4,254.365,41.476
35,0.372221,12449.8,234.319,36.992
30,0.321153,13702.6,213.636,32.518
25,0.269316,15419.7,191.292,27.938
20,0.217041,17590.6,168.637,23.409
15,0.163481,20767.4,144.22,18.805
10,0.109393,25943.1,118.134,14.209
