Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      128 bands × 4 hashes/band
Bucket space:   2^8 = 256 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 1000
Example: first query has 100
943193,367573,471366,59209,72270,882393,407048,884620,918110,309321,689251,785179,153723,557568,721704,420449,181775,895828,145608,173262,915471,487810,112445,386740,949397,406198,67800,230164,324918,581137,862554,421259,425909,730722,775420,171024,760195,147863,206650,554368,534401,923879,174824,103740,17878,439842,490625,145891,280455,977321,136426,80417,499101,798330,517590,359903,562292,216997,990502,309300,203542,584053,194624,256019,435667,204322,459203,794787,885088,984003,237863,291382,341307,875807,177328,229517,674021,841948,304475,615627,153229,839036,669514,308241,543028,974198,770182,567052,888103,731497,387223,787281,32999,167858,746966,399331,783737,768297,812105,744921,
ef,recall,qps,dist_comp,hops
3000,0.99404,56.4277,38517,3000.41
2500,0.9935,67.4654,32751,2500.58
2000,0.99229,83.6696,26794.9,2000.44
1700,0.9913,98.1077,23139,1701.23
1400,0.99007,118.621,19374.4,1400.84
1100,0.98781,150.722,15519.8,1101.02
1000,0.98701,165.77,14209.7,1001.14
900,0.98579,183.969,12885.5,901.208
800,0.98426,206.675,11553.3,801.724
700,0.98209,235.802,10199.9,701.664
600,0.97968,274.806,8834.1,602.189
500,0.97552,329.182,7448.05,502.587
400,0.96983,410.949,6038.3,402.81
300,0.96146,544.604,4613.5,303.652
250,0.95313,652.34,3890.66,254.161
200,0.94203,805.949,3164.95,204.914
180,0.93579,892.471,2870.08,185.141
160,0.92796,998.558,2577.66,165.653
140,0.91804,1128.14,2281.97,146.07
120,0.90483,1303.42,1984.99,126.507
100,0.88755,1544.86,1687.58,107.026
90,0.84138,1695.54,1535.79,97.152
80,0.76466,1893.59,1381.59,87.17
70,0.68014,2125.67,1234.28,77.684
60,0.58792,2403.93,1086.56,68.088
55,0.54075,2607.13,1013.81,63.256
50,0.49243,2816.51,940.009,58.393
45,0.44368,3066.64,866.389,53.538
40,0.39468,3361.72,792.131,48.68
35,0.34516,3725.84,717.537,43.823
30,0.31528,3986.39,672.504,40.892
25,0.31528,3966.68,672.504,40.892
20,0.31528,3977.09,672.504,40.892
15,0.31528,3984.81,672.504,40.892
10,0.31528,3960.95,672.504,40.892
