Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 1
281421,
ef,recall,qps,dist_comp,hops
3000,0.997,535.562,3690.35,1624.44
2500,0.997,608.287,3348.29,1424.04
2000,0.998,706.721,2966.14,1202.7
1700,0.996,786.871,2710.45,1057.12
1400,0.996,900.895,2427.52,904.036
1100,0.997,1061.5,2110.6,741.741
1000,0.997,1135.82,1995.12,685.507
900,0.997,1225.37,1873.63,628.132
800,0.998,1329.7,1745.68,568.593
700,0.996,1457.62,1610.35,507.624
600,0.997,1631.31,1465.31,445.61
500,0.997,1868.77,1307.59,381.002
400,0.996,2187.23,1135.45,314.55
300,0.997,2708.84,944.307,244.552
250,0.997,3093.81,838.572,208.593
200,0.996,3645.66,724.351,171.718
180,0.997,3952.5,675.664,156.575
160,0.996,4300.19,624.686,141.126
140,0.996,4713.72,572.421,125.54
120,0.997,5297.54,516.376,109.569
100,0.997,6047.2,457.291,93.225
90,0.997,6513.36,427.343,84.921
80,0.994,7080.48,395.947,76.451
70,0.994,7770.47,362.812,67.852
60,0.994,8660.06,328.595,59.147
55,0.994,9197.44,310.897,54.795
50,0.991,9793.97,292.5,50.361
45,0.987,10515.4,273.573,45.908
40,0.985,11357.4,254.391,41.473
35,0.984,12417.6,234.397,37
30,0.978,13669.6,213.792,32.538
25,0.97,15318.8,191.391,27.959
20,0.957,17483,168.585,23.415
15,0.94,20847.7,144.055,18.789
10,0.911,25921.3,118.042,14.202
