filter_type,ef,query_id,selectivity,selectivity_bucket,top_layer,total_visited,bottom_visited,bottom_visited_frac,layer_0_visited,layer_1_visited,layer_2_visited,layer_3_visited,layer_4_visited,layer_5_visited,layer_6_visited,layer_7_visited,layer_8_visited,layer_0_candidates,layer_1_candidates,layer_2_candidates,layer_3_candidates,layer_4_candidates,layer_5_candidates,layer_6_candidates,layer_7_candidates,layer_8_candidates
containment,1000,189,0.0153422,[0.01,0.1),8,9306,4135,0.444337,4135,0,0,18,404,893,1165,2020,671,579,0,0,0,15,39,88,195,84
containment,1000,190,0.0141818,[0.01,0.1),8,11537,2562,0.222068,2562,0,0,162,1639,2644,1697,2294,539,214,0,0,4,74,190,154,345,19
containment,1000,191,2.4e-06,[0,0.001),8,12,7,0.583333,7,0,0,0,0,0,2,0,3,7,0,0,0,0,0,2,0,3
containment,1000,192,1.08e-05,[0,0.001),8,48,15,0.3125,15,0,0,0,8,6,3,5,11,15,0,0,0,8,6,3,5,11
containment,1000,193,0.0005742,[0,0.001),8,2688,1116,0.415179,1116,0,0,1,248,407,195,377,344,410,0,0,0,66,147,75,159,143
containment,1000,194,0.0002904,[0,0.001),8,1374,974,0.708879,974,0,0,0,70,183,39,2,106,725,0,0,0,49,123,30,1,72
containment,1000,195,0.0001472,[0,0.001),8,720,270,0.375,270,0,0,0,56,75,43,53,223,270,0,0,0,56,75,43,53,223
containment,1000,196,0.000376,[0,0.001),8,1753,1268,0.723331,1268,0,0,0,16,209,91,32,137,737,0,0,0,5,105,52,21,80
containment,1000,197,3.32e-05,[0,0.001),8,164,109,0.664634,109,0,0,9,8,1,0,2,35,109,0,0,9,8,1,0,2,35
containment,1000,198,0.0001986,[0,0.001),8,965,529,0.548187,529,0,0,39,156,41,5,15,180,529,0,0,39,156,41,5,15,180
containment,1000,199,0.0004038,[0,0.001),8,1892,895,0.473044,895,0,0,262,223,119,31,12,350,473,0,0,124,135,71,13,11,173
containment,1000,200,0.0005586,[0,0.001),8,2448,1275,0.520833,1275,0,0,0,305,351,194,50,273,543,0,0,0,105,134,94,28,96
containment,1000,201,5.6e-06,[0,0.001),8,28,15,0.535714,15,0,0,0,1,0,0,0,12,15,0,0,0,1,0,0,0,12
containment,1000,202,0.0001734,[0,0.001),8,822,534,0.649635,534,0,0,0,53,103,65,22,45,534,0,0,0,53,103,65,22,45
containment,1000,203,0.051528,[0.01,0.1),8,8454,2381,0.281642,2381,0,0,158,1012,1398,1072,1827,606,121,0,0,1,31,131,171,459,86
containment,1000,204,0.0001048,[0,0.001),8,502,352,0.701195,352,0,0,0,6,27,6,45,66,352,0,0,0,6,27,6,45,66
containment,1000,205,0.0022766,[0.001,0.01),8,7711,2963,0.384256,2963,0,0,372,1574,1234,538,529,501,331,0,0,35,178,159,115,149,33
containment,1000,206,0.0060344,[0.001,0.01),8,12332,2108,0.170937,2108,0,0,220,2023,3097,2035,2346,503,110,0,0,1,67,183,219,418,2
containment,1000,207,0.0001874,[0,0.001),8,904,553,0.611726,553,0,0,0,35,88,121,46,61,553,0,0,0,35,88,121,46,61
containment,1000,208,0.0001142,[0,0.001),8,529,424,0.801512,424,0,0,0,37,11,13,2,42,424,0,0,0,37,11,13,2,42
containment,1000,209,0.0001104,[0,0.001),8,509,334,0.656189,334,0,0,0,5,25,19,17,109,334,0,0,0,5,25,19,17,109
containment,1000,210,0.0074464,[0.001,0.01),8,12578,3146,0.250119,3146,0,0,613,2168,2518,1594,2015,524,170,0,0,10,107,199,173,319,22
containment,1000,211,0.010805,[0.01,0.1),8,10036,1449,0.14438,1449,0,0,1399,2364,1950,846,1509,519,67,0,0,42,159,212,143,365,12
containment,1000,212,0.0073414,[0.001,0.01),8,6834,3355,0.490928,3355,0,0,0,91,646,825,1405,512,690,0,0,0,3,41,62,173,31
containment,1000,213,0.00011,[0,0.001),8,527,258,0.489564,258,0,0,0,6,35,41,95,92,258,0,0,0,6,35,41,95,92
containment,1000,214,0.0427308,[0.01,0.1),8,13012,3815,0.293191,3815,0,0,266,1705,2672,1702,2283,569,304,0,0,4,81,181,135,279,16
containment,1000,215,0.0001732,[0,0.001),8,836,370,0.442584,370,0,0,0,98,90,85,24,169,370,0,0,0,98,90,85,24,169
containment,1000,216,0.0202682,[0.01,0.1),8,8987,3751,0.417381,3751,0,0,16,706,1134,663,2144,573,507,0,0,0,24,83,73,285,28
containment,1000,217,1.48e-05,[0,0.001),8,74,31,0.418919,31,0,0,0,4,3,2,0,34,31,0,0,0,4,3,2,0,34
containment,1000,218,0.0111638,[0.01,0.1),8,9715,3194,0.32877,3194,0,0,596,1681,1358,775,1588,523,246,0,0,38,118,157,134,282,25
containment,1000,219,0.0121746,[0.01,0.1),8,9488,4389,0.462584,4389,0,0,462,1975,1214,513,432,503,491,0,0,18,161,138,82,104,6
containment,1000,220,0.029835,[0.01,0.1),8,8484,3770,0.444366,3770,0,0,10,189,808,1171,1968,568,729,0,0,0,8,30,63,151,19
containment,1000,221,0.0015526,[0.001,0.01),8,5336,2367,0.443591,2367,0,0,0,339,877,598,651,504,460,0,0,0,53,127,115,166,79
containment,1000,222,4.08e-05,[0,0.001),8,179,135,0.75419,135,0,0,0,0,7,14,2,21,135,0,0,0,0,7,14,2,21
containment,1000,223,5e-06,[0,0.001),8,25,5,0.2,5,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,20
containment,1000,224,0.0005032,[0,0.001),8,2154,1596,0.740947,1596,0,0,0,91,228,82,25,132,782,0,0,0,18,88,40,15,57
containment,1000,225,0.0001996,[0,0.001),8,972,569,0.585391,569,0,0,0,29,24,45,28,277,569,0,0,0,29,24,45,28,277
containment,1000,226,0.000104,[0,0.001),8,507,152,0.299803,152,0,0,35,67,21,2,2,228,152,0,0,35,67,21,2,2,228
containment,1000,227,0.000833,[0,0.001),8,3495,1265,0.361946,1265,0,0,68,647,690,211,112,502,365,0,0,10,156,211,77,40,141
containment,1000,228,0.051528,[0.01,0.1),8,13405,2016,0.150392,2016,0,0,98,1177,2588,2775,4060,691,78,0,0,1,32,120,199,500,70
containment,1000,229,9.4e-06,[0,0.001),8,43,30,0.697674,30,0,0,0,2,3,0,2,6,30,0,0,0,2,3,0,2,6
containment,1000,230,0.0973284,[0.01,0.1),8,9327,3584,0.384261,3584,0,0,72,708,1312,1141,1882,628,298,0,0,1,22,120,150,360,49
containment,1000,231,0.000292,[0,0.001),8,1394,951,0.682209,951,0,0,230,87,30,7,21,68,684,0,0,157,66,27,4,18,44
containment,1000,232,1.74e-05,[0,0.001),8,87,52,0.597701,52,0,0,0,13,3,0,0,19,52,0,0,0,13,3,0,0,19
containment,1000,233,0.001175,[0.001,0.01),8,4515,2208,0.489037,2208,0,0,8,201,437,307,878,476,484,0,0,1,31,97,72,206,109
containment,1000,234,0.0001112,[0,0.001),8,525,286,0.544762,286,0,0,0,72,113,2,0,52,286,0,0,0,72,113,2,0,52
containment,1000,235,0.0021756,[0.001,0.01),8,7172,2874,0.400725,2874,0,0,290,904,961,282,1361,500,415,0,0,24,102,130,70,227,32
containment,1000,236,0.0001316,[0,0.001),8,633,470,0.742496,470,0,0,0,27,38,51,8,39,470,0,0,0,27,38,51,8,39
containment,1000,237,0.0075246,[0.001,0.01),8,12636,2608,0.206394,2608,0,0,545,2576,2760,1732,1904,511,151,0,0,11,101,185,202,341,9
containment,1000,238,9.96e-05,[0,0.001),8,484,187,0.386364,187,0,0,81,32,21,7,13,143,187,0,0,81,32,21,7,13,143
containment,1000,239,2.38e-05,[0,0.001),8,116,66,0.568966,66,0,0,0,7,14,2,1,26,66,0,0,0,7,14,2,1,26
containment,1000,240,0.0220968,[0.01,0.1),8,7363,3711,0.504007,3711,0,0,0,195,1454,658,826,519,763,0,0,0,5,89,51,84,8
containment,1000,241,0.0004242,[0,0.001),8,2014,869,0.43148,869,0,0,1,97,325,192,206,324,444,0,0,0,38,162,105,103,148
containment,1000,242,0.0973284,[0.01,0.1),8,14102,3714,0.263367,3714,0,0,55,980,2378,2362,3860,753,304,0,0,1,41,113,169,334,38
containment,1000,243,0.0468046,[0.01,0.1),8,11035,4053,0.367286,4053,0,0,0,241,1159,1337,3578,667,445,0,0,0,7,67,86,354,41
containment,1000,244,0.0003688,[0,0.001),8,1754,769,0.438426,769,0,0,0,89,262,105,342,187,441,0,0,0,46,146,74,195,98
containment,1000,245,0.000219,[0,0.001),8,1023,876,0.856305,876,0,0,0,5,6,32,16,88,857,0,0,0,5,6,31,16,85
containment,1000,246,7.34e-05,[0,0.001),8,335,286,0.853731,286,0,0,0,5,9,1,0,34,286,0,0,0,5,9,1,0,34
containment,1000,247,0.0048972,[0.001,0.01),8,6228,2850,0.457611,2850,0,0,21,911,984,126,830,506,549,0,0,0,97,133,23,176,22
containment,1000,248,0.0077194,[0.001,0.01),8,6401,3750,0.585846,3750,0,0,56,802,702,198,386,507,595,0,0,2,78,140,53,115,17
containment,1000,249,0.0202682,[0.01,0.1),8,5482,2578,0.470266,2578,0,0,21,330,559,348,1012,634,528,0,0,1,13,51,45,264,98
containment,1000,250,0.0002854,[0,0.001),8,1317,863,0.655277,863,0,0,0,20,56,90,126,162,675,0,0,0,12,38,66,85,124
containment,1000,251,0.0004284,[0,0.001),8,1979,786,0.39717,786,0,0,3,66,106,193,325,500,407,0,0,2,35,48,108,170,230
containment,1000,252,0.0004524,[0,0.001),8,1965,1669,0.849364,1669,0,0,0,69,98,22,3,104,868,0,0,0,28,43,12,2,47
containment,1000,253,4.88e-05,[0,0.001),8,240,107,0.445833,107,0,0,23,14,5,1,0,90,107,0,0,23,14,5,1,0,90
containment,1000,254,0.010319,[0.01,0.1),8,7013,3576,0.50991,3576,0,0,53,1226,1122,433,96,507,686,0,0,2,74,133,77,24,4
containment,1000,255,3.4e-06,[0,0.001),8,17,3,0.176471,3,0,0,0,2,0,0,0,12,3,0,0,0,2,0,0,0,12
containment,1000,256,0.0202682,[0.01,0.1),8,11149,4179,0.374832,4179,0,0,0,903,1575,1032,2897,563,452,0,0,0,34,110,77,303,24
containment,1000,257,1.06e-05,[0,0.001),8,46,30,0.652174,30,0,0,0,1,7,0,0,8,30,0,0,0,1,7,0,0,8
containment,1000,258,0.125511,[0.1,0.5),8,10460,3284,0.313958,3284,0,0,81,1062,1893,1873,1616,651,119,0,0,0,24,152,262,377,66
containment,1000,259,9.26e-05,[0,0.001),8,447,237,0.530201,237,0,0,0,47,52,18,10,83,237,0,0,0,47,52,18,10,83
containment,1000,260,0.0002396,[0,0.001),8,1164,443,0.380584,443,0,0,0,50,109,110,138,314,385,0,0,0,43,89,95,123,265
containment,1000,261,0.0062504,[0.001,0.01),8,9683,3004,0.310234,3004,0,0,21,1639,2021,698,1778,522,231,0,0,0,104,200,115,342,8
containment,1000,262,0.0021476,[0.001,0.01),8,5813,2520,0.433511,2520,0,0,0,19,270,833,1668,503,532,0,0,0,2,24,115,283,44
containment,1000,263,0.0023284,[0.001,0.01),8,6093,2757,0.452486,2757,0,0,84,271,755,704,1016,506,483,0,0,6,34,111,106,216,44
containment,1000,264,0.0073414,[0.001,0.01),8,6743,3854,0.571556,3854,0,0,0,89,481,580,1219,520,716,0,0,0,6,42,63,147,26
containment,1000,265,0.0121746,[0.01,0.1),8,8255,3952,0.47874,3952,0,0,292,1542,1058,522,382,507,447,0,0,15,168,165,111,90,4
containment,1000,266,0.033688,[0.01,0.1),8,6016,3393,0.563996,3393,0,0,0,57,431,421,1131,583,678,0,0,0,0,44,58,185,35
containment,1000,267,0.0022128,[0.001,0.01),8,6549,3067,0.468316,3067,0,0,1214,852,368,61,486,501,418,0,0,102,166,87,26,153,48
containment,1000,268,3.86e-05,[0,0.001),8,180,108,0.6,108,0,0,0,22,9,5,0,36,108,0,0,0,22,9,5,0,36
containment,1000,269,0.0018408,[0.001,0.01),8,6902,2341,0.339177,2341,0,0,387,1206,1107,465,895,501,270,0,0,17,119,185,130,233,46
containment,1000,270,0.001045,[0.001,0.01),8,3954,1934,0.489125,1934,0,0,32,562,640,210,76,500,451,0,0,7,155,183,62,19,123
containment,1000,271,5.6e-06,[0,0.001),8,28,15,0.535714,15,0,0,0,1,2,0,0,10,15,0,0,0,1,2,0,0,10
containment,1000,272,4.48e-05,[0,0.001),8,214,69,0.32243,69,0,0,0,1,19,8,4,113,69,0,0,0,1,19,8,4,113
containment,1000,273,7.66e-05,[0,0.001),8,346,236,0.682081,236,0,0,3,28,9,0,0,70,236,0,0,3,28,9,0,0,70
containment,1000,274,0.0121746,[0.01,0.1),8,9810,4511,0.459837,4511,0,0,452,1980,1281,584,492,510,492,0,0,16,146,131,92,112,11
containment,1000,275,2.12e-05,[0,0.001),8,106,45,0.424528,45,0,0,1,11,5,3,0,41,45,0,0,1,11,5,3,0,41
containment,1000,276,0.0006578,[0,0.001),8,2756,1681,0.609942,1681,0,0,0,249,515,132,48,131,613,0,0,0,83,184,59,25,36
containment,1000,277,0.0006154,[0,0.001),8,2822,1047,0.371013,1047,0,0,3,187,587,236,261,501,367,0,0,0,54,223,93,115,148
containment,1000,278,0.0014004,[0.001,0.01),8,5068,2627,0.51835,2627,0,0,2,680,604,195,459,501,525,0,0,0,103,117,56,120,79
containment,1000,279,0.0002728,[0,0.001),8,1272,841,0.661164,841,0,0,0,22,67,40,41,261,681,0,0,0,18,53,25,34,189
containment,1000,280,0.0187024,[0.01,0.1),8,11832,4210,0.355815,4210,0,0,572,2256,2016,1137,1122,519,350,0,0,18,140,158,147,184,3
containment,1000,281,0.0468046,[0.01,0.1),8,11817,3937,0.333164,3937,0,0,0,304,1514,1628,3825,609,415,0,0,0,5,62,143,351,24
containment,1000,282,5.36e-05,[0,0.001),8,260,152,0.584615,152,0,0,32,15,5,3,8,45,152,0,0,32,15,5,3,8,45
containment,1000,283,0.0003434,[0,0.001),8,1636,909,0.555623,909,0,0,0,144,178,143,217,45,574,0,0,0,74,97,91,134,30
containment,1000,284,5.54e-05,[0,0.001),8,265,206,0.777358,206,0,0,0,14,18,0,0,27,206,0,0,0,14,18,0,0,27
containment,1000,285,0.000187,[0,0.001),8,927,382,0.412082,382,0,0,5,99,94,59,64,224,382,0,0,5,99,94,59,64,224
containment,1000,286,0.0427308,[0.01,0.1),8,10366,3175,0.30629,3175,0,0,144,1111,1966,1358,2022,590,260,0,0,2,65,197,146,308,22
containment,1000,287,1.64e-05,[0,0.001),8,82,27,0.329268,27,0,0,0,8,3,1,0,43,27,0,0,0,8,3,1,0,43
containment,1000,288,0.0292168,[0.01,0.1),8,10193,4521,0.44354,4521,0,0,178,1369,1976,889,722,538,541,0,0,4,63,168,108,107,9
containment,1000,289,0.0017918,[0.001,0.01),8,5411,2921,0.539826,2921,0,0,0,221,855,526,542,346,604,0,0,0,25,132,97,102,40
containment,1000,290,0.0002292,[0,0.001),8,1085,951,0.876498,951,0,0,0,16,47,10,0,61,881,0,0,0,12,44,9,0,54
containment,1000,291,0.0008926,[0,0.001),8,3753,1740,0.463629,1740,0,0,0,172,532,544,634,131,532,0,0,0,35,125,145,132,31
containment,1000,292,0.0001182,[0,0.001),8,565,469,0.830088,469,0,0,1,47,14,3,0,31,469,0,0,1,47,14,3,0,31
containment,1000,293,6.48e-05,[0,0.001),8,303,227,0.749175,227,0,0,33,3,2,1,2,35,227,0,0,33,3,2,1,2,35
containment,1000,294,0.0180068,[0.01,0.1),8,7116,3737,0.525155,3737,0,0,0,328,1213,468,831,539,611,0,0,0,12,153,65,148,11
containment,1000,295,0.0187024,[0.01,0.1),8,3379,1208,0.357502,1208,0,0,227,437,405,351,245,506,275,0,0,21,137,195,210,154,8
containment,1000,296,0.0004744,[0,0.001),8,2066,1598,0.773475,1598,0,0,6,244,49,10,68,91,796,0,0,2,97,24,5,35,41
containment,1000,297,0.0468046,[0.01,0.1),8,11978,3431,0.286442,3431,0,0,0,290,1624,2025,3985,623,428,0,0,0,4,67,139,333,29
containment,1000,298,0.010319,[0.01,0.1),8,6987,3823,0.547159,3823,0,0,5,1087,951,470,137,514,651,0,0,0,108,120,78,31,12
containment,1000,299,0.0468046,[0.01,0.1),8,8633,3515,0.407159,3515,0,0,0,213,951,1028,2308,618,382,0,0,0,3,62,129,363,61
containment,1000,300,0.0141818,[0.01,0.1),8,13219,2557,0.193434,2557,0,0,256,1956,3230,2099,2596,525,155,0,0,5,84,203,210,334,9
containment,1000,301,0.0073194,[0.001,0.01),8,8235,3098,0.376199,3098,0,0,8,1132,1498,416,1575,508,399,0,0,0,83,175,66,266,11
containment,1000,302,0.002201,[0.001,0.01),8,4883,2597,0.531845,2597,0,0,0,689,988,272,105,232,653,0,0,0,86,155,66,22,18
containment,1000,303,0.0085702,[0.001,0.01),8,10005,2909,0.290755,2909,0,0,8,834,2060,1273,2402,519,281,0,0,0,30,148,141,387,13
containment,1000,304,0.0002172,[0,0.001),8,1062,364,0.34275,364,0,0,11,129,118,20,8,412,341,0,0,11,125,112,19,8,384
containment,1000,305,0.0292168,[0.01,0.1),8,10214,4664,0.456628,4664,0,0,193,1125,1977,851,804,600,483,0,0,8,60,166,105,146,32
containment,1000,306,0.0023924,[0.001,0.01),8,7810,2226,0.285019,2226,0,0,30,1149,1839,979,1083,504,205,0,0,1,78,182,193,314,27
containment,1000,307,0.0006836,[0,0.001),8,2930,1078,0.367918,1078,0,0,1,102,263,346,639,501,396,0,0,0,26,87,96,235,160
containment,1000,308,0.0468046,[0.01,0.1),8,7304,2794,0.38253,2794,0,0,0,181,708,792,2188,641,435,0,0,0,15,59,86,354,51
containment,1000,309,0.0119252,[0.01,0.1),8,11828,3475,0.293794,3475,0,0,106,2140,2993,2063,538,513,270,0,0,2,94,245,277,105,7
containment,1000,310,0.001482,[0.001,0.01),8,3693,3001,0.812618,3001,0,0,0,24,375,113,29,151,887,0,0,0,1,54,22,9,27
containment,1000,311,0.0060682,[0.001,0.01),8,9297,4266,0.458858,4266,0,0,1157,1853,939,335,244,503,432,0,0,64,174,168,80,69,13
containment,1000,312,0.0003882,[0,0.001),8,1858,627,0.33746,627,0,0,334,248,160,94,57,338,336,0,0,178,132,87,63,38,166
containment,1000,313,0.0180068,[0.01,0.1),8,8849,4193,0.473839,4193,0,0,0,555,1803,714,1059,525,587,0,0,0,22,145,95,138,13
containment,1000,314,0.033688,[0.01,0.1),8,7906,4236,0.535796,4236,0,0,0,119,720,683,1571,577,635,0,0,0,5,56,61,222,21
containment,1000,315,0.0126152,[0.01,0.1),8,12003,3160,0.263268,3160,0,0,197,1964,2673,976,2504,529,222,0,0,4,81,206,107,372,8
containment,1000,316,0.001057,[0.001,0.01),8,3861,2105,0.545196,2105,0,0,0,116,517,298,671,154,675,0,0,0,16,76,73,134,26
containment,1000,317,0.0004708,[0,0.001),8,2114,1353,0.640019,1353,0,0,0,27,102,105,237,290,660,0,0,0,15,45,44,113,123
containment,1000,318,1.94e-05,[0,0.001),8,97,30,0.309278,30,0,0,0,3,13,4,5,42,30,0,0,0,3,13,4,5,42
containment,1000,319,0.00051,[0,0.001),8,2414,543,0.224938,543,0,0,131,505,420,223,92,500,192,0,0,39,217,190,102,55,205
containment,1000,320,0.010319,[0.01,0.1),8,5362,3120,0.581872,3120,0,0,28,708,603,328,62,513,666,0,0,0,106,106,95,13,14
containment,1000,321,7.98e-05,[0,0.001),8,393,142,0.361323,142,0,0,3,56,49,12,3,128,142,0,0,3,56,49,12,3,128
containment,1000,322,0.0004828,[0,0.001),8,2185,1278,0.584897,1278,0,0,2,173,297,77,210,148,626,0,0,1,61,113,41,90,68
containment,1000,323,0.0220968,[0.01,0.1),8,6044,3568,0.590338,3568,0,0,0,111,792,393,646,534,740,0,0,0,5,65,44,130,16
containment,1000,324,3.24e-05,[0,0.001),8,162,35,0.216049,35,0,0,4,17,16,7,1,82,35,0,0,4,17,16,7,1,82
containment,1000,325,0.0123846,[0.01,0.1),8,8775,3880,0.442165,3880,0,0,55,927,1650,635,1109,519,428,0,0,1,82,171,104,196,18
containment,1000,326,0.0029398,[0.001,0.01),8,7813,3082,0.394471,3082,0,0,11,659,1145,992,1420,504,407,0,0,0,58,108,129,271,27
containment,1000,327,0.002451,[0.001,0.01),8,4971,3272,0.658218,3272,0,0,0,604,456,92,47,500,718,0,0,0,91,115,24,9,43
containment,1000,328,0.0468046,[0.01,0.1),8,6625,2917,0.440302,2917,0,0,4,194,545,641,1750,574,413,0,0,0,7,50,109,377,44
containment,1000,329,6.12e-05,[0,0.001),8,295,128,0.433898,128,0,0,4,20,33,16,0,94,128,0,0,4,20,33,16,0,94
containment,1000,330,0.0043066,[0.001,0.01),8,7691,2703,0.35145,2703,0,0,0,689,1752,813,1303,431,458,0,0,0,37,151,100,235,19
containment,1000,331,0.051528,[0.01,0.1),8,13423,1725,0.128511,1725,0,0,73,1052,2655,3049,4139,730,111,0,0,1,40,130,184,459,75
containment,1000,332,0.0180068,[0.01,0.1),8,9136,4362,0.477452,4362,0,0,0,581,1876,676,1097,544,609,0,0,0,20,142,78,131,20
containment,1000,333,0.0522826,[0.01,0.1),8,11223,4678,0.416823,4678,0,0,51,796,2116,1228,1681,673,450,0,0,2,35,160,118,190,45
containment,1000,334,0.0001776,[0,0.001),8,863,521,0.603708,521,0,0,0,66,101,99,26,50,521,0,0,0,66,101,99,26,50
containment,1000,335,0.0080028,[0.001,0.01),8,8371,3068,0.366503,3068,0,0,0,586,1352,528,2331,506,490,0,0,0,40,92,56,302,20
containment,1000,336,0.0009656,[0,0.001),8,3566,2182,0.61189,2182,0,0,130,512,184,106,13,439,642,0,0,25,145,53,42,9,84
containment,1000,337,0.0001976,[0,0.001),8,972,482,0.495885,482,0,0,4,48,39,16,1,382,482,0,0,4,48,39,16,1,382
containment,1000,338,0.0153422,[0.01,0.1),8,8715,3602,0.41331,3602,0,0,7,412,916,1238,1983,557,559,0,0,0,21,49,108,246,17
containment,1000,339,0.0076246,[0.001,0.01),8,9801,2768,0.28242,2768,0,0,102,1311,1902,983,2220,515,236,0,0,3,86,152,116,390,17
containment,1000,340,9.2e-05,[0,0.001),8,445,306,0.68764,306,0,0,0,16,30,7,0,86,306,0,0,0,16,30,7,0,86
containment,1000,341,0.0468046,[0.01,0.1),8,6307,2729,0.432694,2729,0,0,0,171,586,661,1575,585,424,0,0,0,7,77,118,322,52
containment,1000,342,0.0202682,[0.01,0.1),8,6378,2709,0.424741,2709,0,0,16,550,622,435,1494,552,482,0,0,0,26,85,63,314,30
containment,1000,343,0.0973284,[0.01,0.1),8,7848,2599,0.331167,2599,0,0,115,674,1121,895,1730,714,319,0,0,2,29,118,153,315,64
containment,1000,344,2.64e-05,[0,0.001),8,129,95,0.736434,95,0,0,3,9,0,0,2,20,95,0,0,3,9,0,0,2,20
containment,1000,345,0.0609366,[0.01,0.1),8,13562,3178,0.234331,3178,0,0,20,859,2429,2304,4015,757,300,0,0,1,27,99,182,320,71
containment,1000,346,0.0004384,[0,0.001),8,2025,1001,0.494321,1001,0,0,0,98,342,150,65,369,504,0,0,0,43,170,75,36,172
containment,1000,347,0.000911,[0,0.001),8,3632,1170,0.322137,1170,0,0,45,478,731,367,340,501,281,0,0,9,117,215,123,145,110
containment,1000,348,7.8e-06,[0,0.001),8,39,22,0.564103,22,0,0,0,5,5,1,0,6,22,0,0,0,5,5,1,0,6
containment,1000,349,0.0005718,[0,0.001),8,2416,1827,0.756209,1827,0,0,26,251,129,25,14,144,721,0,0,10,109,82,11,6,61
containment,1000,350,0.0073414,[0.001,0.01),8,6687,3556,0.531778,3556,0,0,0,107,539,648,1325,512,727,0,0,0,4,25,45,171,28
containment,1000,351,0.0064422,[0.001,0.01),8,8615,4435,0.5148,4435,0,0,638,1560,943,295,238,506,523,0,0,38,179,119,55,67,19
containment,1000,352,5.28e-05,[0,0.001),8,251,112,0.446215,112,0,0,0,5,48,24,28,34,112,0,0,0,5,48,24,28,34
containment,1000,353,0.0060152,[0.001,0.01),8,10733,3032,0.282493,3032,0,0,313,2251,2410,837,1387,503,276,0,0,12,115,202,119,274,2
containment,1000,354,0.000327,[0,0.001),8,1499,1099,0.733155,1099,0,0,18,106,29,8,15,224,721,0,0,11,76,23,6,11,152
containment,1000,355,2.2e-05,[0,0.001),8,95,71,0.747368,71,0,0,0,6,4,0,0,14,71,0,0,0,6,4,0,0,14
containment,1000,356,5.22e-05,[0,0.001),8,248,102,0.41129,102,0,0,0,9,15,31,49,42,102,0,0,0,9,15,31,49,42
containment,1000,357,3.6e-06,[0,0.001),8,18,7,0.388889,7,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,11
containment,1000,358,9.36e-05,[0,0.001),8,447,210,0.469799,210,0,0,7,25,27,9,0,169,210,0,0,7,25,27,9,0,169
containment,1000,359,0.000346,[0,0.001),8,1589,956,0.601636,956,0,0,2,165,176,62,63,165,601,0,0,2,93,116,44,41,103
containment,1000,360,0.0018194,[0.001,0.01),8,4872,3154,0.647373,3154,0,0,23,294,745,182,95,379,717,0,0,4,40,124,45,21,49
containment,1000,361,0.0001888,[0,0.001),8,906,809,0.892936,809,0,0,0,11,23,16,4,43,809,0,0,0,11,23,16,4,43
containment,1000,362,1.6e-05,[0,0.001),8,80,26,0.325,26,0,0,0,5,2,0,0,47,26,0,0,0,5,2,0,0,47
containment,1000,363,0.0007616,[0,0.001),8,2963,2149,0.725278,2149,0,0,70,350,54,20,14,306,714,0,0,18,142,21,8,7,90
containment,1000,364,7.02e-05,[0,0.001),8,330,281,0.851515,281,0,0,0,14,6,3,0,26,281,0,0,0,14,6,3,0,26
containment,1000,365,0.029835,[0.01,0.1),8,4669,2735,0.585779,2735,0,0,4,79,252,276,755,568,707,0,0,0,1,23,28,210,31
containment,1000,366,0.000146,[0,0.001),8,716,284,0.396648,284,0,0,0,26,117,62,46,181,284,0,0,0,26,117,62,46,181
containment,1000,367,4e-06,[0,0.001),8,20,9,0.45,9,0,0,0,3,1,0,0,7,9,0,0,0,3,1,0,0,7
containment,1000,368,0.0001368,[0,0.001),8,667,398,0.596702,398,0,0,0,78,72,24,22,73,398,0,0,0,78,72,24,22,73
containment,1000,369,7.62e-05,[0,0.001),8,344,214,0.622093,214,0,0,0,2,33,40,14,41,214,0,0,0,2,33,40,14,41
containment,1000,370,0.0003736,[0,0.001),8,1699,610,0.359035,610,0,0,0,34,175,157,223,500,369,0,0,0,15,101,93,129,293
containment,1000,371,5.56e-05,[0,0.001),8,277,75,0.270758,75,0,0,25,22,6,1,2,146,75,0,0,25,22,6,1,2,146
containment,1000,372,0.0003586,[0,0.001),8,1635,1433,0.876453,1433,0,0,0,48,56,12,2,84,889,0,0,0,22,28,9,2,50
containment,1000,373,9.82e-05,[0,0.001),8,468,269,0.574786,269,0,0,12,74,29,13,0,71,269,0,0,12,74,29,13,0,71
containment,1000,374,2.12e-05,[0,0.001),8,103,32,0.31068,32,0,0,0,6,9,7,1,48,32,0,0,0,6,9,7,1,48
containment,1000,375,0.0033888,[0.001,0.01),8,3548,1950,0.549605,1950,0,0,2,410,419,129,133,505,578,0,0,0,91,142,57,97,35
containment,1000,376,4.12e-05,[0,0.001),8,206,48,0.23301,48,0,0,8,18,11,0,0,121,48,0,0,8,18,11,0,0,121
containment,1000,377,0.000571,[0,0.001),8,2677,924,0.345162,924,0,0,8,237,430,295,282,501,321,0,0,3,59,164,125,141,187
containment,1000,378,0.000114,[0,0.001),8,556,128,0.230216,128,0,0,8,59,42,9,5,305,128,0,0,8,59,42,9,5,305
containment,1000,379,3.18e-05,[0,0.001),8,159,27,0.169811,27,0,0,7,4,2,0,1,118,27,0,0,7,4,2,0,1,118
containment,1000,380,4.64e-05,[0,0.001),8,211,201,0.952607,201,0,0,0,0,5,0,0,5,201,0,0,0,0,5,0,0,5
