filter_type,ef,query_id,selectivity,selectivity_bucket,top_layer,total_visited,bottom_visited,bottom_visited_frac,layer_0_visited,layer_1_visited,layer_2_visited,layer_3_visited,layer_4_visited,layer_5_visited,layer_6_visited,layer_7_visited,layer_8_visited,layer_0_candidates,layer_1_candidates,layer_2_candidates,layer_3_candidates,layer_4_candidates,layer_5_candidates,layer_6_candidates,layer_7_candidates,layer_8_candidates
equality,1000,199,0.001034,[0.001,0.01),0,2747,2747,1,2747,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,200,0.000125,[0,0.001),0,582,582,1,582,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0
equality,1000,201,1.06e-05,[0,0.001),0,50,50,1,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
equality,1000,202,0.0192808,[0.01,0.1),0,4568,4568,1,4568,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,203,7.1e-05,[0,0.001),0,323,323,1,323,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0
equality,1000,204,8.68e-05,[0,0.001),0,394,394,1,394,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0
equality,1000,205,1.3e-05,[0,0.001),0,62,62,1,62,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
equality,1000,206,0.0192808,[0.01,0.1),0,4435,4435,1,4435,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,207,0.000709,[0,0.001),0,2410,2410,1,2410,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,208,0.0002848,[0,0.001),0,1354,1354,1,1354,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,209,0.0002602,[0,0.001),0,1257,1257,1,1257,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,210,0.0056926,[0.001,0.01),0,2943,2943,1,2943,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,211,0.0001628,[0,0.001),0,742,742,1,742,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0
equality,1000,212,0.0002748,[0,0.001),0,1317,1317,1,1317,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,213,0.0291832,[0.01,0.1),0,5807,5807,1,5807,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,214,2.54e-05,[0,0.001),0,121,121,1,121,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0
equality,1000,215,0.0002566,[0,0.001),0,1225,1225,1,1225,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,216,0.0102866,[0.01,0.1),0,4026,4026,1,4026,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,217,0.000125,[0,0.001),0,582,582,1,582,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0
equality,1000,218,0.0001554,[0,0.001),0,720,720,1,720,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0
equality,1000,219,0.02188,[0.01,0.1),0,4557,4557,1,4557,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,220,0.0002746,[0,0.001),0,1282,1282,1,1282,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,221,0.02188,[0.01,0.1),0,5025,5025,1,5025,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,222,0.002499,[0.001,0.01),0,2921,2921,1,2921,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,223,0.0021714,[0.001,0.01),0,3182,3182,1,3182,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,224,2.82e-05,[0,0.001),0,133,133,1,133,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0
equality,1000,225,0.0010958,[0.001,0.01),0,2799,2799,1,2799,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,226,2.3e-05,[0,0.001),0,97,97,1,97,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
equality,1000,227,7.44e-05,[0,0.001),0,355,355,1,355,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0
equality,1000,228,8.4e-06,[0,0.001),0,41,41,1,41,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
equality,1000,229,0.0002366,[0,0.001),0,1130,1130,1,1130,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,230,9.86e-05,[0,0.001),0,441,441,1,441,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0
equality,1000,231,0.0084178,[0.001,0.01),0,3411,3411,1,3411,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,232,0.02188,[0.01,0.1),0,5004,5004,1,5004,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,233,6.16e-05,[0,0.001),0,279,279,1,279,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0
equality,1000,234,0.0009222,[0,0.001),0,2692,2692,1,2692,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,235,0.0004076,[0,0.001),0,1736,1736,1,1736,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,236,0.0006626,[0,0.001),0,2371,2371,1,2371,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,237,3.8e-06,[0,0.001),0,19,19,1,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
equality,1000,238,0.0033584,[0.001,0.01),0,2681,2681,1,2681,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,239,0.02188,[0.01,0.1),0,5153,5153,1,5153,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,240,7.2e-06,[0,0.001),0,29,29,1,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
equality,1000,241,0.0056926,[0.001,0.01),0,2937,2937,1,2937,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,242,9.9e-05,[0,0.001),0,437,437,1,437,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0
equality,1000,243,0.0004044,[0,0.001),0,1741,1741,1,1741,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,244,0.0003796,[0,0.001),0,1694,1694,1,1694,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,245,6.96e-05,[0,0.001),0,300,300,1,300,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0
equality,1000,246,9.4e-06,[0,0.001),0,41,41,1,41,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
equality,1000,247,0.002499,[0.001,0.01),0,3125,3125,1,3125,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,248,0.0057392,[0.001,0.01),0,2925,2925,1,2925,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,249,1.2e-05,[0,0.001),0,59,59,1,59,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0
equality,1000,250,0.000171,[0,0.001),0,813,813,1,813,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0
equality,1000,251,4e-06,[0,0.001),0,20,20,1,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
equality,1000,252,0.0022818,[0.001,0.01),0,3137,3137,1,3137,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,253,5.34e-05,[0,0.001),0,230,230,1,230,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0
equality,1000,254,7.44e-05,[0,0.001),0,359,359,1,359,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0
equality,1000,255,3.96e-05,[0,0.001),0,184,184,1,184,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0
equality,1000,256,0.000176,[0,0.001),0,833,833,1,833,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0
equality,1000,257,0.0192808,[0.01,0.1),0,4070,4070,1,4070,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,258,9.8e-06,[0,0.001),0,42,42,1,42,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
equality,1000,259,2.4e-06,[0,0.001),0,12,12,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
equality,1000,260,2e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
equality,1000,261,0.0016668,[0.001,0.01),0,3096,3096,1,3096,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,262,4.54e-05,[0,0.001),0,204,204,1,204,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0
equality,1000,263,1.5e-05,[0,0.001),0,72,72,1,72,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
equality,1000,264,0.0046182,[0.001,0.01),0,3167,3167,1,3167,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,265,0.0002696,[0,0.001),0,1286,1286,1,1286,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,266,0.0084178,[0.001,0.01),0,3647,3647,1,3647,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,267,1.34e-05,[0,0.001),0,56,56,1,56,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
equality,1000,268,0.0079886,[0.001,0.01),0,3084,3084,1,3084,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,269,0.0005498,[0,0.001),0,2106,2106,1,2106,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,270,0.0072796,[0.001,0.01),0,3155,3155,1,3155,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,271,0.0112434,[0.01,0.1),0,3744,3744,1,3744,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,272,0.0192808,[0.01,0.1),0,4424,4424,1,4424,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,273,0.0003398,[0,0.001),0,1573,1573,1,1573,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,274,1.96e-05,[0,0.001),0,92,92,1,92,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
equality,1000,275,5.38e-05,[0,0.001),0,245,245,1,245,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0
equality,1000,276,7.3e-05,[0,0.001),0,339,339,1,339,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0
equality,1000,277,4.18e-05,[0,0.001),0,193,193,1,193,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0
equality,1000,278,0.0011166,[0.001,0.01),0,2888,2888,1,2888,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,279,7.4e-06,[0,0.001),0,37,37,1,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
equality,1000,280,0.0004608,[0,0.001),0,1881,1881,1,1881,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,281,7.24e-05,[0,0.001),0,347,347,1,347,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0
equality,1000,282,4.86e-05,[0,0.001),0,200,200,1,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
equality,1000,283,4.4e-06,[0,0.001),0,22,22,1,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
equality,1000,284,0.0018998,[0.001,0.01),0,3126,3126,1,3126,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,285,0.0003216,[0,0.001),0,1477,1477,1,1477,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,286,0.0004384,[0,0.001),0,1864,1864,1,1864,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,287,7.5e-05,[0,0.001),0,337,337,1,337,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0
equality,1000,288,2.2e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
equality,1000,289,2.8e-06,[0,0.001),0,14,14,1,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
equality,1000,290,0.000424,[0,0.001),0,1829,1829,1,1829,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,291,0.000107,[0,0.001),0,478,478,1,478,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0
equality,1000,292,0.0182258,[0.01,0.1),0,2920,2920,1,2920,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,293,0.0001702,[0,0.001),0,823,823,1,823,0,0,0,0,0,0,0,0,823,0,0,0,0,0,0,0,0
equality,1000,294,0.0192808,[0.01,0.1),0,4193,4193,1,4193,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,295,0.00014,[0,0.001),0,685,685,1,685,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0
equality,1000,296,5.6e-06,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
equality,1000,297,0.0072796,[0.001,0.01),0,2603,2603,1,2603,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,298,0.0120182,[0.01,0.1),0,4484,4484,1,4484,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,299,0.0002004,[0,0.001),0,980,980,1,980,0,0,0,0,0,0,0,0,980,0,0,0,0,0,0,0,0
equality,1000,300,0.0079886,[0.001,0.01),0,3497,3497,1,3497,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,301,0.0001006,[0,0.001),0,485,485,1,485,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0
equality,1000,302,0.0079886,[0.001,0.01),0,3597,3597,1,3597,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,303,3.44e-05,[0,0.001),0,139,139,1,139,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0
equality,1000,304,2.4e-06,[0,0.001),0,12,12,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
equality,1000,305,0.000253,[0,0.001),0,1184,1184,1,1184,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,306,0.0011894,[0.001,0.01),0,2923,2923,1,2923,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,307,0.02188,[0.01,0.1),0,4184,4184,1,4184,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,308,0.0084178,[0.001,0.01),0,3339,3339,1,3339,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,309,4.54e-05,[0,0.001),0,200,200,1,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
equality,1000,310,0.000354,[0,0.001),0,1602,1602,1,1602,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,311,0.0016668,[0.001,0.01),0,3046,3046,1,3046,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,312,0.0182258,[0.01,0.1),0,4929,4929,1,4929,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,313,0.0046182,[0.001,0.01),0,2654,2654,1,2654,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,314,0.0112434,[0.01,0.1),0,4206,4206,1,4206,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,315,2.64e-05,[0,0.001),0,119,119,1,119,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
equality,1000,316,0.0112434,[0.01,0.1),0,3681,3681,1,3681,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,317,3e-06,[0,0.001),0,15,15,1,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
equality,1000,318,0.0002104,[0,0.001),0,1023,1023,1,1023,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,319,3.8e-06,[0,0.001),0,19,19,1,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
equality,1000,320,0.0015422,[0.001,0.01),0,2830,2830,1,2830,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,321,0.0005756,[0,0.001),0,2103,2103,1,2103,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,322,0.0005356,[0,0.001),0,2123,2123,1,2123,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,323,0.0046182,[0.001,0.01),0,2997,2997,1,2997,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,324,0.0182258,[0.01,0.1),0,4542,4542,1,4542,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,325,0.0033584,[0.001,0.01),0,2592,2592,1,2592,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,326,0.0017928,[0.001,0.01),0,3276,3276,1,3276,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,327,1.48e-05,[0,0.001),0,66,66,1,66,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0
equality,1000,328,2.86e-05,[0,0.001),0,109,109,1,109,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0
equality,1000,329,6.4e-05,[0,0.001),0,294,294,1,294,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0
equality,1000,330,0.002499,[0.001,0.01),0,2957,2957,1,2957,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,331,8.52e-05,[0,0.001),0,379,379,1,379,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0
equality,1000,332,0.0005916,[0,0.001),0,2202,2202,1,2202,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,333,0.000117,[0,0.001),0,550,550,1,550,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0
equality,1000,334,1.38e-05,[0,0.001),0,69,69,1,69,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0
equality,1000,335,4.44e-05,[0,0.001),0,200,200,1,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
equality,1000,336,2e-05,[0,0.001),0,97,97,1,97,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
equality,1000,337,2.2e-05,[0,0.001),0,101,101,1,101,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
equality,1000,338,3.6e-06,[0,0.001),0,18,18,1,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
equality,1000,339,2.38e-05,[0,0.001),0,108,108,1,108,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0
equality,1000,340,0.0002804,[0,0.001),0,1322,1322,1,1322,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,341,3.4e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
equality,1000,342,0.02188,[0.01,0.1),0,3203,3203,1,3203,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,343,0.0057392,[0.001,0.01),0,3080,3080,1,3080,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,344,7.72e-05,[0,0.001),0,350,350,1,350,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0
equality,1000,345,0.0001212,[0,0.001),0,549,549,1,549,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,0
equality,1000,346,2e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
equality,1000,347,8.14e-05,[0,0.001),0,372,372,1,372,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0
equality,1000,348,0.0006432,[0,0.001),0,2337,2337,1,2337,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,349,5.24e-05,[0,0.001),0,230,230,1,230,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0
equality,1000,350,3.2e-05,[0,0.001),0,125,125,1,125,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0
equality,1000,351,0.0037094,[0.001,0.01),0,2684,2684,1,2684,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,352,0.000201,[0,0.001),0,980,980,1,980,0,0,0,0,0,0,0,0,980,0,0,0,0,0,0,0,0
equality,1000,353,5.2e-06,[0,0.001),0,26,26,1,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
equality,1000,354,0.0003222,[0,0.001),0,1489,1489,1,1489,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,355,0.02188,[0.01,0.1),0,4550,4550,1,4550,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,356,2.8e-06,[0,0.001),0,14,14,1,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
equality,1000,357,0.000154,[0,0.001),0,744,744,1,744,0,0,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0
equality,1000,358,0.0004972,[0,0.001),0,2006,2006,1,2006,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,359,8.16e-05,[0,0.001),0,363,363,1,363,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0
equality,1000,360,0.0002864,[0,0.001),0,1348,1348,1,1348,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,361,0.02188,[0.01,0.1),0,4963,4963,1,4963,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,362,0.0033584,[0.001,0.01),0,2568,2568,1,2568,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,363,0.000238,[0,0.001),0,1112,1112,1,1112,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,364,0.0009682,[0,0.001),0,2616,2616,1,2616,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,365,1.4e-05,[0,0.001),0,62,62,1,62,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
equality,1000,366,0.0002754,[0,0.001),0,1310,1310,1,1310,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,367,4.9e-05,[0,0.001),0,219,219,1,219,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0
equality,1000,368,4.66e-05,[0,0.001),0,189,189,1,189,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0
equality,1000,369,0.02188,[0.01,0.1),0,4889,4889,1,4889,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,370,0.0019888,[0.001,0.01),0,3006,3006,1,3006,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,371,9.64e-05,[0,0.001),0,465,465,1,465,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0
equality,1000,372,0.0084178,[0.001,0.01),0,3815,3815,1,3815,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,373,0.0011568,[0.001,0.01),0,2842,2842,1,2842,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,374,5.92e-05,[0,0.001),0,274,274,1,274,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0
equality,1000,375,1.62e-05,[0,0.001),0,58,58,1,58,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
equality,1000,376,0.0112434,[0.01,0.1),0,4111,4111,1,4111,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,377,0.0001126,[0,0.001),0,534,534,1,534,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0
equality,1000,378,7e-06,[0,0.001),0,35,35,1,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
equality,1000,379,0.0095216,[0.001,0.01),0,3623,3623,1,3623,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,380,0.0001038,[0,0.001),0,484,484,1,484,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0
equality,1000,381,0.0291832,[0.01,0.1),0,4193,4193,1,4193,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,382,0.000178,[0,0.001),0,873,873,1,873,0,0,0,0,0,0,0,0,873,0,0,0,0,0,0,0,0
equality,1000,383,0.000899,[0,0.001),0,2771,2771,1,2771,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,384,4.42e-05,[0,0.001),0,202,202,1,202,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0
equality,1000,385,0.0072796,[0.001,0.01),0,3165,3165,1,3165,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,386,0.0112434,[0.01,0.1),0,3499,3499,1,3499,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,387,0.0007108,[0,0.001),0,2468,2468,1,2468,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,388,9.12e-05,[0,0.001),0,430,430,1,430,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0
equality,1000,389,9.2e-06,[0,0.001),0,46,46,1,46,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
equality,1000,390,0.0291832,[0.01,0.1),0,5235,5235,1,5235,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,391,0.0024564,[0.001,0.01),0,3099,3099,1,3099,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,392,1.84e-05,[0,0.001),0,73,73,1,73,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
equality,1000,393,2.68e-05,[0,0.001),0,124,124,1,124,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0
equality,1000,394,0.0291832,[0.01,0.1),0,3058,3058,1,3058,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,395,0.0002554,[0,0.001),0,1197,1197,1,1197,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,396,0.0002068,[0,0.001),0,993,993,1,993,0,0,0,0,0,0,0,0,993,0,0,0,0,0,0,0,0
equality,1000,397,0.0019888,[0.001,0.01),0,3209,3209,1,3209,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,398,9.3e-05,[0,0.001),0,448,448,1,448,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0
equality,1000,399,0.0182258,[0.01,0.1),0,4121,4121,1,4121,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,400,0.0010746,[0.001,0.01),0,2828,2828,1,2828,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
