filter_type,ef,query_id,selectivity,selectivity_bucket,top_layer,total_visited,bottom_visited,bottom_visited_frac,layer_0_visited,layer_1_visited,layer_2_visited,layer_3_visited,layer_4_visited,layer_5_visited,layer_6_visited,layer_7_visited,layer_8_visited,layer_0_candidates,layer_1_candidates,layer_2_candidates,layer_3_candidates,layer_4_candidates,layer_5_candidates,layer_6_candidates,layer_7_candidates,layer_8_candidates
containment,200,15,1.92e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,16,0.0002784,[0,0.001),8,885,270,0.305085,270,0,0,0,0,6,87,365,157,79,0,0,0,0,0,9,66,46
containment,200,17,0.212406,[0.1,0.5),8,1955,558,0.285422,558,0,0,0,0,13,120,729,535,70,0,0,0,0,0,2,48,80
containment,200,18,2.8e-06,[0,0.001),0,14,14,1,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
containment,200,19,2.4e-06,[0,0.001),0,4,4,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
containment,200,20,2.6e-06,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
containment,200,21,5.2e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,22,2.6e-06,[0,0.001),0,6,6,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
containment,200,23,4.4e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,24,6.5e-05,[0,0.001),8,266,167,0.62782,167,0,0,0,0,0,0,11,88,128,0,0,0,0,0,0,9,63
containment,200,25,1.26e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,26,9.4e-06,[0,0.001),0,46,46,1,46,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
containment,200,27,2.2e-06,[0,0.001),0,6,6,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
containment,200,28,1.4e-05,[0,0.001),8,56,44,0.785714,44,0,0,0,0,0,0,0,12,44,0,0,0,0,0,0,0,12
containment,200,29,2.24e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,30,2.6e-06,[0,0.001),0,5,5,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
containment,200,31,0.0001616,[0,0.001),8,485,136,0.280412,136,0,0,0,0,8,69,199,73,58,0,0,0,0,5,27,70,40
containment,200,32,1.28e-05,[0,0.001),8,56,29,0.517857,29,0,0,0,0,0,0,10,17,29,0,0,0,0,0,0,10,17
containment,200,33,4.4e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,34,0.0001144,[0,0.001),8,338,194,0.573964,194,0,0,0,0,0,0,40,104,115,0,0,0,0,0,0,24,61
containment,200,35,7e-06,[0,0.001),0,6,6,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
containment,200,36,5.04e-05,[0,0.001),8,243,182,0.748971,182,0,0,0,0,0,0,7,54,148,0,0,0,0,0,0,6,46
containment,200,37,0.0001504,[0,0.001),8,437,264,0.604119,264,0,0,0,0,0,0,70,103,124,0,0,0,0,0,0,36,40
containment,200,38,2.4e-06,[0,0.001),0,9,9,1,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
containment,200,39,2.16e-05,[0,0.001),8,101,88,0.871287,88,0,0,0,0,0,0,0,13,88,0,0,0,0,0,0,0,13
containment,200,40,5.4e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,41,3.4e-06,[0,0.001),0,13,13,1,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
containment,200,42,2e-06,[0,0.001),0,18,18,1,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
containment,200,43,4.6e-06,[0,0.001),0,21,21,1,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
containment,200,44,2.36e-05,[0,0.001),8,117,60,0.512821,60,0,0,0,0,0,0,21,36,60,0,0,0,0,0,0,21,36
containment,200,45,3.64e-05,[0,0.001),8,165,78,0.472727,78,0,0,0,0,0,0,52,35,78,0,0,0,0,0,0,52,35
containment,200,46,7.3e-05,[0,0.001),8,331,249,0.752266,249,0,0,0,0,0,0,20,62,147,0,0,0,0,0,0,12,41
containment,200,47,5e-06,[0,0.001),0,23,23,1,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
containment,200,48,2.36e-05,[0,0.001),8,91,27,0.296703,27,0,0,0,0,0,13,34,17,27,0,0,0,0,0,13,34,17
containment,200,49,7.8e-06,[0,0.001),0,24,24,1,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
containment,200,50,1.36e-05,[0,0.001),8,65,26,0.4,26,0,0,0,0,0,0,17,22,26,0,0,0,0,0,0,17,22
containment,200,51,4.3e-05,[0,0.001),8,193,166,0.860104,166,0,0,0,0,0,1,8,18,166,0,0,0,0,0,1,8,18
containment,200,52,9.8e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,53,2.2e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
containment,200,54,2.1e-05,[0,0.001),8,100,32,0.32,32,0,0,0,0,0,0,27,41,32,0,0,0,0,0,0,27,41
containment,200,55,1.34e-05,[0,0.001),8,56,31,0.553571,31,0,0,0,0,0,0,10,15,31,0,0,0,0,0,0,10,15
containment,200,56,1.38e-05,[0,0.001),8,63,22,0.349206,22,0,0,0,0,0,0,7,34,22,0,0,0,0,0,0,7,34
containment,200,57,4.8e-06,[0,0.001),0,20,20,1,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
containment,200,58,3.4e-06,[0,0.001),0,16,16,1,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
containment,200,59,2e-06,[0,0.001),0,24,24,1,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
containment,200,60,6.8e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,61,3e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,62,7.2e-06,[0,0.001),0,36,36,1,36,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
containment,200,63,3.42e-05,[0,0.001),8,170,97,0.570588,97,0,0,0,0,0,0,45,28,97,0,0,0,0,0,0,45,28
containment,200,64,1.62e-05,[0,0.001),8,23,6,0.26087,6,0,0,0,0,0,0,8,9,6,0,0,0,0,0,0,8,9
containment,200,65,2.68e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,66,5.8e-06,[0,0.001),8,27,13,0.481481,13,0,0,0,0,0,4,6,4,13,0,0,0,0,0,4,6,4
containment,200,67,5.8e-06,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
containment,200,68,7.8e-06,[0,0.001),8,36,17,0.472222,17,0,0,0,0,0,0,11,8,17,0,0,0,0,0,0,11,8
containment,200,69,2.6e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,70,1.82e-05,[0,0.001),8,87,66,0.758621,66,0,0,0,0,0,0,10,11,66,0,0,0,0,0,0,10,11
containment,200,71,7.4e-06,[0,0.001),0,5,5,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
containment,200,72,5.2e-06,[0,0.001),0,20,20,1,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
containment,200,73,1.16e-05,[0,0.001),8,43,10,0.232558,10,0,0,0,0,0,1,10,22,10,0,0,0,0,0,1,10,22
containment,200,74,3.8e-06,[0,0.001),0,19,19,1,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
containment,200,75,2.2e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,76,3e-06,[0,0.001),0,16,16,1,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
containment,200,77,2.84e-05,[0,0.001),8,105,50,0.47619,50,0,0,0,0,0,0,26,29,50,0,0,0,0,0,0,26,29
containment,200,78,2e-06,[0,0.001),0,6,6,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
containment,200,79,4.6e-06,[0,0.001),0,24,24,1,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
containment,200,80,4.4e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,81,2.6e-06,[0,0.001),0,8,8,1,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
containment,200,82,0.0001346,[0,0.001),8,487,269,0.552361,269,0,0,0,0,0,0,116,102,121,0,0,0,0,0,0,31,48
containment,200,83,3.2e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,84,5.8e-06,[0,0.001),0,30,30,1,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
containment,200,85,3.6e-06,[0,0.001),0,12,12,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
containment,200,86,3e-06,[0,0.001),0,6,6,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
containment,200,87,2.8e-06,[0,0.001),0,14,14,1,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
containment,200,88,3.6e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,89,5.6e-06,[0,0.001),0,20,20,1,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
containment,200,90,4.4e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,91,3.2e-06,[0,0.001),0,15,15,1,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
containment,200,92,4.96e-05,[0,0.001),8,237,94,0.396624,94,0,0,0,0,20,47,50,26,78,0,0,0,0,16,39,43,24
containment,200,93,6.6e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,94,2.7e-05,[0,0.001),8,131,92,0.70229,92,0,0,0,0,3,0,8,28,92,0,0,0,0,3,0,8,28
containment,200,95,0.0002264,[0,0.001),8,596,241,0.404362,241,0,0,0,0,0,15,142,198,84,0,0,0,0,0,3,54,59
containment,200,96,5.4e-06,[0,0.001),0,7,7,1,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
containment,200,97,2.6e-06,[0,0.001),0,4,4,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
containment,200,98,1.52e-05,[0,0.001),8,67,16,0.238806,16,0,0,0,0,0,1,34,16,16,0,0,0,0,0,1,34,16
containment,200,99,2.2e-06,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
containment,200,100,1.18e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,101,7.92e-05,[0,0.001),8,396,87,0.219697,87,0,0,0,19,61,71,92,66,42,0,0,0,8,31,38,51,30
containment,200,102,9.2e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,103,0.000731,[0,0.001),8,1316,447,0.339666,447,0,0,0,0,0,48,395,426,69,0,0,0,0,0,7,49,75
containment,200,104,0.0006348,[0,0.001),8,720,332,0.461111,332,0,0,0,0,0,7,104,277,106,0,0,0,0,0,0,27,67
containment,200,105,3.48e-05,[0,0.001),8,159,47,0.295597,47,0,0,0,0,0,0,32,80,47,0,0,0,0,0,0,32,80
containment,200,106,1.12e-05,[0,0.001),8,55,36,0.654545,36,0,0,0,0,0,0,12,7,36,0,0,0,0,0,0,12,7
containment,200,107,9.4e-06,[0,0.001),0,2,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
containment,200,108,8e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,109,2e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
containment,200,110,1.4e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,111,2.24e-05,[0,0.001),8,107,59,0.551402,59,0,0,0,0,0,10,12,26,59,0,0,0,0,0,10,12,26
containment,200,112,5e-06,[0,0.001),0,6,6,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
containment,200,113,2.22e-05,[0,0.001),8,89,63,0.707865,63,0,0,0,0,0,0,0,26,63,0,0,0,0,0,0,0,26
containment,200,114,3.16e-05,[0,0.001),8,141,119,0.843972,119,0,0,0,0,0,0,0,22,119,0,0,0,0,0,0,0,22
containment,200,115,0.0045146,[0.001,0.01),8,1296,748,0.57716,748,0,0,0,0,0,198,210,140,142,0,0,0,0,0,23,27,8
containment,200,116,2e-06,[0,0.001),0,5,5,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
containment,200,117,8.4e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,118,0.0005592,[0,0.001),8,1361,330,0.242469,330,0,0,0,0,0,218,684,129,54,0,0,0,0,0,20,100,26
containment,200,119,7.6e-06,[0,0.001),8,31,14,0.451613,14,0,0,0,0,0,3,7,7,14,0,0,0,0,0,3,7,7
containment,200,120,3.6e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,121,3e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,122,1.24e-05,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
containment,200,123,2.7e-05,[0,0.001),8,133,97,0.729323,97,0,0,0,0,0,0,20,16,97,0,0,0,0,0,0,20,16
containment,200,124,2.56e-05,[0,0.001),8,125,106,0.848,106,0,0,0,0,0,0,6,13,106,0,0,0,0,0,0,6,13
containment,200,125,3.8e-06,[0,0.001),0,16,16,1,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
containment,200,126,2e-06,[0,0.001),0,4,4,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
containment,200,127,5.84e-05,[0,0.001),8,287,210,0.731707,210,0,0,0,0,0,4,35,38,146,0,0,0,0,0,3,25,26
containment,200,128,6.4e-06,[0,0.001),0,20,20,1,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
containment,200,129,2.2e-06,[0,0.001),0,2,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
containment,200,130,2.4e-06,[0,0.001),0,13,13,1,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
containment,200,131,2.8e-06,[0,0.001),0,7,7,1,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
containment,200,132,1.86e-05,[0,0.001),8,80,59,0.7375,59,0,0,0,0,0,0,0,21,59,0,0,0,0,0,0,0,21
containment,200,133,1.14e-05,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
containment,200,134,8.26e-05,[0,0.001),8,257,169,0.657588,169,0,0,0,0,4,2,40,42,128,0,0,0,0,2,2,33,35
containment,200,135,2.28e-05,[0,0.001),8,80,20,0.25,20,0,0,0,0,0,0,25,35,20,0,0,0,0,0,0,25,35
containment,200,136,3e-06,[0,0.001),0,3,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
containment,200,137,6.2e-06,[0,0.001),0,19,19,1,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
containment,200,138,2.6e-06,[0,0.001),0,23,23,1,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
containment,200,139,5.22e-05,[0,0.001),8,233,167,0.716738,167,0,0,0,0,0,0,0,66,143,0,0,0,0,0,0,0,57
containment,200,140,0.0139856,[0.01,0.1),8,2018,353,0.174926,353,0,0,0,0,27,255,985,398,36,0,0,0,0,1,13,103,47
containment,200,141,1.24e-05,[0,0.001),0,26,26,1,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
containment,200,142,4.94e-05,[0,0.001),8,231,117,0.506494,117,0,0,0,0,0,0,91,23,100,0,0,0,0,0,0,78,22
containment,200,143,9.6e-06,[0,0.001),8,44,26,0.590909,26,0,0,0,0,0,0,6,12,26,0,0,0,0,0,0,6,12
containment,200,144,3.2e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,145,6.34e-05,[0,0.001),8,302,252,0.834437,252,0,0,0,0,0,0,0,50,169,0,0,0,0,0,0,0,31
containment,200,146,8.8e-06,[0,0.001),0,14,14,1,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
containment,200,147,5.4e-06,[0,0.001),0,27,27,1,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
containment,200,148,4e-06,[0,0.001),8,17,7,0.411765,7,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,10
containment,200,149,8.68e-05,[0,0.001),8,339,238,0.702065,238,0,0,0,0,0,0,43,58,139,0,0,0,0,0,0,26,35
containment,200,150,3.6e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,151,0.0011428,[0.001,0.01),8,1486,200,0.13459,200,0,0,0,11,80,221,637,337,28,0,0,0,0,6,24,83,59
containment,200,152,2.06e-05,[0,0.001),8,94,77,0.819149,77,0,0,0,0,0,0,6,11,77,0,0,0,0,0,0,6,11
containment,200,153,4.4e-06,[0,0.001),0,13,13,1,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
containment,200,154,3.6e-06,[0,0.001),0,13,13,1,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
containment,200,155,1.18e-05,[0,0.001),8,45,21,0.466667,21,0,0,0,0,0,0,7,17,21,0,0,0,0,0,0,7,17
containment,200,156,7.6e-06,[0,0.001),0,7,7,1,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
containment,200,157,5e-06,[0,0.001),0,30,30,1,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
containment,200,158,7.2e-05,[0,0.001),8,347,176,0.507205,176,0,0,0,0,0,0,95,76,96,0,0,0,0,0,0,44,60
containment,200,159,6.28e-05,[0,0.001),8,304,101,0.332237,101,0,0,0,0,20,27,105,51,66,0,0,0,0,10,15,69,40
containment,200,160,2.2e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,161,0.0133136,[0.01,0.1),8,1672,372,0.222488,372,0,0,0,0,1,73,595,631,64,0,0,0,0,0,2,50,84
containment,200,162,5.4e-06,[0,0.001),0,26,26,1,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
containment,200,163,7.8e-06,[0,0.001),8,35,1,0.0285714,1,0,0,0,0,0,4,12,18,1,0,0,0,0,0,4,12,18
containment,200,164,0.000186,[0,0.001),8,754,330,0.437666,330,0,0,0,0,0,9,262,153,81,0,0,0,0,0,0,58,61
containment,200,165,2.2e-06,[0,0.001),0,6,6,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
containment,200,166,7.4e-06,[0,0.001),0,37,37,1,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
containment,200,167,7.2e-06,[0,0.001),0,23,23,1,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
containment,200,168,1.9e-05,[0,0.001),8,88,46,0.522727,46,0,0,0,0,0,0,18,24,46,0,0,0,0,0,0,18,24
containment,200,169,0.000104,[0,0.001),8,329,192,0.583587,192,0,0,0,0,0,9,69,59,125,0,0,0,0,0,4,41,30
containment,200,170,6.62e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,171,2.6e-06,[0,0.001),0,13,13,1,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
containment,200,172,0.0001382,[0,0.001),8,585,223,0.381197,223,0,0,0,0,10,43,216,93,75,0,0,0,0,2,12,77,34
containment,200,173,4.12e-05,[0,0.001),8,185,112,0.605405,112,0,0,0,0,0,0,11,62,112,0,0,0,0,0,0,11,62
containment,200,174,8.4e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,175,3.8e-06,[0,0.001),0,22,22,1,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
containment,200,176,7.8e-06,[0,0.001),0,12,12,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
containment,200,177,1.04e-05,[0,0.001),8,44,26,0.590909,26,0,0,0,0,0,11,0,7,26,0,0,0,0,0,11,0,7
containment,200,178,4.92e-05,[0,0.001),8,236,77,0.326271,77,0,0,0,0,0,15,100,44,70,0,0,0,0,0,12,83,35
containment,200,179,2e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
containment,200,180,3.8e-06,[0,0.001),0,19,19,1,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
containment,200,181,0.00015,[0,0.001),8,442,178,0.402715,178,0,0,0,0,0,10,81,173,86,0,0,0,0,0,2,25,87
containment,200,182,1.9e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,183,1.3e-05,[0,0.001),0,62,62,1,62,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
containment,200,184,6.8e-06,[0,0.001),8,33,19,0.575758,19,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,14
containment,200,185,2.24e-05,[0,0.001),8,111,69,0.621622,69,0,0,0,0,0,0,14,28,69,0,0,0,0,0,0,14,28
containment,200,186,4.56e-05,[0,0.001),8,213,100,0.469484,100,0,0,0,0,0,10,46,57,92,0,0,0,0,0,9,45,54
containment,200,187,3.6e-06,[0,0.001),0,26,26,1,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
containment,200,188,1.32e-05,[0,0.001),8,49,25,0.510204,25,0,0,0,0,0,6,13,5,25,0,0,0,0,0,6,13,5
containment,200,189,0.000283,[0,0.001),8,620,125,0.201613,125,0,0,0,0,15,38,299,143,63,0,0,0,0,4,4,85,44
containment,200,190,5.8e-06,[0,0.001),0,29,29,1,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
containment,200,191,9e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,192,0.0001254,[0,0.001),8,435,260,0.597701,260,0,0,0,0,0,2,27,146,118,0,0,0,0,0,0,7,75
containment,200,193,6.6e-06,[0,0.001),0,33,33,1,33,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
containment,200,194,3.6e-06,[0,0.001),0,3,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
containment,200,195,2.4e-06,[0,0.001),0,18,18,1,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
containment,200,196,9.6e-06,[0,0.001),8,46,23,0.5,23,0,0,0,0,0,0,15,8,23,0,0,0,0,0,0,15,8
containment,200,197,6.4e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,198,4.8e-06,[0,0.001),8,6,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,4
containment,200,199,1.24e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,200,6.8e-06,[0,0.001),0,8,8,1,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
containment,200,201,9.2e-06,[0,0.001),0,21,21,1,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
containment,200,202,2.2e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,203,5.6e-06,[0,0.001),0,21,21,1,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
containment,200,204,2.2e-06,[0,0.001),0,15,15,1,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
containment,200,205,1.44e-05,[0,0.001),0,72,72,1,72,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
