1700,0.9993,3.18441,306994
1400,0.9992,3.21031,306513
1100,0.9992,3.23014,305986
1000,0.9992,3.26314,305798
900,0.9992,3.25071,305601
800,0.9991,3.26183,305393
700,0.9991,3.26357,305176
600,0.999,3.27934,304945
500,0.9989,3.28471,304699
400,0.9988,3.79668,304434
300,0.9986,3.84765,304146
250,0.9986,3.84543,303989
200,0.9982,3.82895,303822
180,0.9982,3.8246,303751
160,0.998,3.79376,303678
140,0.9976,3.78591,303602
120,0.9975,3.63017,303496
100,0.9972,3.41157,301622
90,0.9972,3.47914,299135
80,0.9964,3.55634,295521
70,0.9953,3.66643,290803
60,0.9943,3.74588,284842
55,0.9936,3.80851,281299
50,0.9915,3.91521,277379
45,0.9906,4.04696,273127
40,0.989,4.2121,268350
35,0.9866,4.40966,263087
30,0.9819,4.63489,257412
25,0.9756,4.72355,250269
20,0.9685,4.53467,242538
15,0.9532,4.71411,232717
10,0.92,5.79872,214056
