Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_equality/sift1m_equality_Q4_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      64 bands × 8 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 2000
Example: first query has 10
233646,788424,293100,816347,963124,607524,446442,814878,443511,785530,
ef,recall,qps,dist_comp,hops
1700,0.99995,744.36,5862.96,1702.62
1400,0.99995,887.914,5185.43,1402.78
1100,1,1100.35,4435.21,1102.99
1000,0.99985,1188.41,4165.23,1003.06
900,0.9999,1310.51,3882.25,903.158
800,0.9998,1442.67,3585.36,803.244
700,0.99975,1627.27,3274.09,703.337
600,0.99975,1848.89,2944.43,603.447
500,0.99955,2146.76,2592.36,503.601
400,0.99925,2626.51,2213.77,403.784
300,0.99855,3337.68,1799.84,304.007
250,0.9982,3888.44,1576.19,254.149
200,0.99685,4659.73,1337.83,204.293
180,0.99605,5070.05,1238,184.407
160,0.99515,5433.32,1134.73,164.49
140,0.993,6185.3,1027.72,144.624
120,0.99075,6969.41,916.615,124.769
100,0.9864,8055.11,801.361,104.933
90,0.9839,8736.23,741.244,95.025
80,0.9802,9517.99,679.933,85.1615
70,0.97375,10544.2,616.778,75.3335
60,0.9656,11727.3,551.804,65.5315
55,0.96005,12486.3,518.65,60.6285
50,0.95365,13287.3,484.541,55.743
45,0.9446,14385.8,450.543,50.907
40,0.93295,15344.9,414.95,46.0395
35,0.9206,16918.4,379.788,41.282
30,0.90495,18615.7,343.856,36.5755
25,0.8792,20898.3,306.457,31.824
20,0.84205,23846.3,267.981,27.1135
15,0.7884,28181,227.565,22.338
10,0.70875,35419,184.777,17.545
