Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 951901 labelsets...
Found 4096 unique labels
Two-tier index configuration:
  Tier 1 (dense): 881 labels (freq >= 781)
  Tier 2 (sparse): 3215 labels
  Tier 1 memory: 0.0976324 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
154380,59209,567052,33482,181775,309300,399331,341307,770182,304475,
ef,recall,qps,dist_comp,hops
10000,0.9938,116.078,9045.65,2302.72
5000,0.9864,187.308,5941.31,1395.07
3000,0.9758,266.677,4254,965.144
2500,0.9699,303.673,3758.97,844.127
2000,0.9621,354.411,3223.43,715.17
1700,0.9545,398.561,2876.47,633.321
1400,0.9455,459.878,2506.35,547.17
1100,0.9333,544.698,2105.86,454.67
1000,0.9282,585.947,1965.35,422.837
900,0.9219,632.001,1819.39,390.185
800,0.9133,720.912,1668.03,356.569
700,0.9046,806.016,1511.81,321.832
600,0.8939,889.742,1347.54,285.799
500,0.8784,1018.87,1175.7,248.152
400,0.8567,1194.58,993.222,208.295
300,0.8282,1484.61,796.113,165.823
250,0.806,1693.59,692.96,143.582
200,0.7806,1992.67,584.597,120.389
180,0.7697,2146.44,539.897,110.766
160,0.7559,2331.71,494.038,101.007
140,0.741,2556.56,447.386,91.025
120,0.7191,2853.49,398.493,80.685
100,0.6962,3221.99,347.647,69.861
90,0.6822,3466.23,321.966,64.314
80,0.6691,3742.21,296.422,58.828
70,0.6462,4111.28,268.001,52.737
60,0.624,4520.61,240.537,46.919
55,0.604,4804.49,225.853,43.719
50,0.5882,5096.93,210.136,40.54
45,0.5731,5445.84,196.056,37.479
40,0.5544,5853.92,180.736,34.299
35,0.5164,6329.17,164.784,30.742
30,0.4903,7024.73,147.596,27.305
25,0.4636,7812.06,131.624,23.944
20,0.4313,8768.87,115.233,20.41
15,0.3795,10239.7,96.648,16.456
10,0.3254,12448.7,76.599,12.358
