1700,1,136.166,11459.4
1400,1,155.982,10124.4
1100,1,184.775,8646
1000,1,197.278,8114.87
900,1,212.495,7558.71
800,1,222.42,6977.3
700,1,250.376,6365.55
600,0.9998,280.034,5716.6
500,0.9997,319.795,5027.93
400,0.9996,373.134,4283.56
300,0.9989,467.727,3471.02
250,0.9986,538.793,3030.8
200,0.998,638.57,2563.2
180,0.9976,686.813,2366.48
160,0.9974,757.002,2165.56
140,0.9957,838.223,1955.29
120,0.9951,947.867,1737.88
100,0.9929,1086.96,1511.84
90,0.9916,1186.24,1395.15
80,0.9906,1300.39,1274.4
70,0.989,1440.92,1150.59
60,0.987,1623.38,1022.82
55,0.9845,1730.1,958.774
50,0.9817,1862.2,892.469
45,0.978,2016.13,825.132
40,0.9742,2202.64,757.072
35,0.9704,2427.18,688.493
30,0.9646,2710.03,617.792
25,0.9553,3086.42,544.831
20,0.9453,3571.43,472.849
15,0.9272,4237.29,396.605
10,0.8969,5434.78,318.369
