1700,1,44.8491,36171.6
1400,0.9999,48.7401,31839
1100,0.9999,61.82,27073.8
1000,0.9999,63.0438,25369.4
900,0.9998,67.2359,23595.1
800,0.9998,74.9794,21736.6
700,0.9997,86.2143,19788.3
600,0.9994,87.2296,17730.9
500,0.9993,110.939,15548.8
400,0.9989,125.455,13205
300,0.9979,141.503,10658.7
250,0.9972,162.866,9288.03
200,0.9951,194.628,7833.07
180,0.9943,220.897,7223.49
160,0.993,249.128,6597.69
140,0.9915,255.951,5949.61
120,0.9886,289.184,5279.1
100,0.9847,383.583,4585.73
90,0.982,421.23,4225.38
80,0.9781,441.306,3857.95
70,0.9741,441.306,3484.72
60,0.9676,497.265,3098.47
55,0.9632,558.971,2899.91
50,0.9585,663.57,2701.4
45,0.9526,716.846,2497.99
40,0.9433,702.741,2291.85
35,0.9345,747.384,2082.3
30,0.9211,842.46,1872.4
25,0.9036,951.475,1652.96
20,0.8787,1101.32,1434.79
15,0.8453,1329.79,1205.06
10,0.7824,1712.33,970.2
