1700,0.9995,468.604,4977.91
1400,0.9993,517.063,4698.9
1100,0.9992,566.893,4406.23
1000,0.9995,589.623,4304.71
900,0.9991,610.874,4200.3
800,0.9993,636.537,4092.32
700,0.9991,662.691,3982.23
600,0.9991,693.481,3869.74
500,0.9991,725.163,3751.09
400,0.9991,763.359,3627.84
300,0.9989,806.452,3497.09
250,0.9989,831.255,3428.94
200,0.999,862.813,3357.22
180,0.9989,870.322,3327.88
160,0.9988,885.74,3297.38
140,0.9988,901.713,3266.96
120,0.9986,911.577,3234.97
100,0.9985,930.233,3202.58
90,0.9983,938.086,3185.65
80,0.9984,943.396,3167.95
70,0.9982,956.023,3150.7
60,0.9981,965.251,3132.75
55,0.9973,964.32,3123.7
50,0.9968,972.763,3114.46
45,0.9967,982.318,3105.47
40,0.9947,984.252,3095.09
35,0.9942,985.222,3086.01
30,0.9925,991.08,3075.92
25,0.9898,997.009,3065.83
20,0.987,999.001,3055.92
15,0.9805,1009.08,3045.02
10,0.9716,1019.37,3033.79
