1700,0.6961,25.3447,61274
1400,0.696,23.9515,55476.3
1100,0.696,28.1785,48939
1000,0.6961,33.32,46547.3
900,0.696,34.6021,44049.6
800,0.6961,34.842,41409.9
700,0.696,41.2405,38638.6
600,0.696,44.6369,35661.7
500,0.6961,41.3531,32458.8
400,0.6961,45.9812,28934.2
300,0.6961,55.325,25044.4
250,0.6961,58.6166,22927.3
200,0.6961,61.5498,20650.6
180,0.696,67.3355,19668.9
160,0.6959,80.3148,18637.7
140,0.6959,81.2018,17546.7
120,0.6958,93.5629,16348.4
100,0.6957,103.316,15001.2
90,0.6956,108.342,14290
80,0.6957,114.273,13555.7
70,0.6959,122.205,12704.4
60,0.6959,129.836,11822.9
55,0.6957,134.499,11376.1
50,0.6958,140.43,10908
45,0.6955,146.735,10388.7
40,0.6953,150.943,9809.15
35,0.6951,164.826,9236.38
30,0.6937,177.936,8589.4
25,0.6931,193.536,7953.58
20,0.6915,221.239,7003.82
15,0.6874,260.96,6081.4
10,0.6786,341.88,4763.85
