1700,0.9972,55.1602,21674.6
1400,0.9972,61.1958,20109.8
1100,0.9971,69.185,18419.6
1000,0.9971,79.9424,17821.4
900,0.997,82.8638,17187.3
800,0.9969,86.5202,16501.9
700,0.9969,91.2492,15727.3
600,0.9967,92.4984,14841.7
500,0.9967,104.734,13831.5
400,0.9965,119.517,12486.2
300,0.9962,143.554,10753.8
250,0.9956,139.005,9689.21
200,0.9956,157.679,8488.83
180,0.9954,170.969,7924.46
160,0.9953,218.818,7319.13
140,0.9948,253.036,6668.87
120,0.994,284.172,5979.28
100,0.9929,317.158,5272.63
90,0.992,337.61,4902.85
80,0.9911,373.274,4495.3
70,0.9894,413.907,4075.29
60,0.9873,470.588,3611.22
55,0.9862,512.558,3324.05
50,0.9845,552.181,3099.39
45,0.9825,605.694,2841.6
40,0.9803,667.557,2578.34
35,0.9774,734.214,2356.7
30,0.9733,851.064,2054.66
25,0.9659,970.874,1809.89
20,0.9546,1166.86,1518.36
15,0.9346,1440.92,1244.94
10,0.9,1919.39,947.382
