1700,0.9916,35.5961,51270.3
1400,0.9918,41.9129,43936.2
1100,0.9918,45.1651,36250.9
1000,0.9916,45.1814,33602.4
900,0.9914,49.7265,30888.6
800,0.9912,54.4247,28115.7
700,0.9912,65.1721,25270.2
600,0.9909,82.8226,22349.3
500,0.9906,87.3744,19334.9
400,0.9902,101.092,16178.6
300,0.9882,148.832,12850.1
250,0.9849,173.913,11099.3
200,0.9839,209.644,9298.59
180,0.9833,228.467,8550.93
160,0.9825,251.256,7794.05
140,0.9821,270.343,7023.81
120,0.9802,273.973,6220.19
100,0.978,320.821,5393.99
90,0.9773,370.782,4974.88
80,0.9761,411.184,4543.84
70,0.9746,494.805,4106.66
60,0.9722,556.483,3664.91
55,0.9702,598.802,3436.09
50,0.9681,595.238,3203.3
45,0.9654,668.003,2965.13
40,0.9623,771.01,2724.57
35,0.9581,856.898,2479.9
30,0.9527,958.773,2229.03
25,0.9433,1090.51,1971.7
20,0.9284,1285.35,1706.93
15,0.9053,1572.33,1434.35
10,0.8629,2040.82,1148.15
