ef,recall,qps,dist_comp,hops
1700,0.219,88,25737.507,1706.081
1400,0.219,105,21720.631,1406.862
1100,0.219,131,17574.385,1106.409
1000,0.219,140,16176.139,1007.137
900,0.219,153,14748.508,906.959
800,0.218,171,13298.116,807.268
700,0.218,199,11844.474,708.303
600,0.218,228,10343.553,608.423
500,0.217,270,8796.702,507.996
400,0.216,329,7250.354,408.652
300,0.216,426,5642.858,308.782
250,0.215,502,4801.401,258.067
200,0.214,611,3950.004,207.843
180,0.213,669,3614.572,188.108
160,0.213,744,3248.583,167.506
140,0.212,832,2906.504,147.828
120,0.209,950,2544.864,127.675
100,0.207,1110,2172.452,107.326
90,0.205,1206,1996.963,97.58
80,0.203,1340,1794.257,86.841
70,0.201,1488,1607.655,76.83
60,0.197,1689,1410.672,66.532
55,0.195,1811,1312.019,61.522
50,0.193,1946,1217.361,56.603
45,0.191,2123,1109.981,51.219
40,0.188,2337,1003.113,45.894
35,0.185,2602,895.655,40.566
30,0.18,2916,789.486,35.282
25,0.175,3333,679.252,30.046
20,0.166,3930,563.583,24.558
15,0.152,4798,448.564,19.173
10,0.137,6227,327.17,13.673
