Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_equality/yfcc_equality_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
593759,792708,669622,130132,824014,49060,505657,309698,584365,15801,
ef,recall,qps,dist_comp,hops
1700,0.997,1701.67,1673.61,1607.22
1400,0.9965,1859.05,1575.52,1397.39
1100,0.995,2164.68,1407.73,1100.1
1000,0.9945,2321.99,1339.88,1000.12
900,0.994,2495.86,1267.15,900.195
800,0.99,2716.42,1187.89,800.42
700,0.991,3020.83,1102.59,700.405
600,0.9895,3373.01,1008.88,600.65
500,0.986,3847.49,907.065,500.915
400,0.978,4521.72,794.25,401.49
300,0.975,5614.15,664.25,302.19
250,0.9735,6484.18,593.42,252.915
200,0.967,7693.47,517.54,203.675
180,0.9615,8374.27,484.04,184.035
160,0.9565,9180.21,450.08,164.65
140,0.951,10287.2,412.275,145.13
120,0.949,11505.5,374.51,125.86
100,0.9405,13456.7,334.64,106.1
90,0.933,14600.3,314.39,96.485
80,0.9295,15914.3,292.29,86.8
70,0.924,17419.7,271.44,77.215
60,0.9175,19691.8,248.17,66.945
55,0.912,20732.1,236.62,62.13
50,0.9025,22408.9,223.815,57.16
45,0.894,23741.8,211.22,52.145
40,0.885,24840.2,197.49,46.935
35,0.8725,27249.5,183.15,41.91
30,0.8665,30082.3,169.81,37.085
25,0.8515,33683.1,153.99,31.875
20,0.8305,37066.7,136.03,26.525
15,0.7885,43597.5,117.295,21.39
10,0.7115,51412.6,95.15,15.93
