Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9853,146.485,12758.7,2295.02
2500,0.9814,172.099,11211.1,1955.19
2000,0.9753,205.286,9547.53,1607.2
1700,0.9704,234.23,8475.43,1389.98
1400,0.9648,275.575,7334.89,1166.15
1100,0.9544,335.878,6108.13,935.981
1000,0.95,364.361,5676.72,857.82
900,0.9452,396.282,5231.67,778.746
800,0.938,439.326,4772.18,697.88
700,0.9285,493.285,4297.37,615.788
600,0.919,561.497,3801.56,532.435
500,0.9058,659.634,3283.33,448.016
400,0.885,798.297,2739.98,362.407
300,0.8572,1030.44,2162.66,275.821
250,0.8369,1194.04,1857.59,232.031
200,0.8125,1385.77,1545.07,188.039
180,0.8012,1365.97,1414.63,170.369
160,0.7868,1531.99,1283.96,152.903
140,0.7684,1709.96,1148.54,134.956
120,0.7494,1961.68,1012.21,117.235
100,0.7264,2320.78,869.145,99.258
90,0.7096,2507.78,797.359,90.216
80,0.6948,2793.72,725.163,81.325
70,0.6745,3130.03,652.347,72.522
60,0.6548,3530.09,579.914,63.621
55,0.6456,3776.44,543.449,59.028
50,0.6328,4046.89,507.786,54.571
45,0.6198,4341.19,472.242,50.127
40,0.602,4763.56,433.283,45.346
35,0.5834,5229.37,396.983,40.802
30,0.5678,5567.83,372.888,37.871
25,0.5677,5592.18,372.881,37.815
20,0.5673,5582.47,372.869,37.757
15,0.5673,5586.57,372.868,37.702
10,0.567,5599.82,372.863,37.662
