Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.997,98.7808,14595.7,2294.96
2500,0.9962,114.602,12889.7,1955.16
2000,0.9942,136.372,11034.9,1607.16
1700,0.9929,155.982,9831.28,1389.87
1400,0.9918,181.514,8543.36,1166.01
1100,0.988,221.164,7151.71,935.838
1000,0.9864,239.6,6658.79,857.685
900,0.9851,283.356,6150.06,778.679
800,0.9824,338.747,5622.44,697.766
700,0.9794,382.083,5074.75,615.662
600,0.9752,433.969,4500.06,532.27
500,0.9699,510.491,3900.12,447.862
400,0.9616,617.987,3265.54,362.201
300,0.9485,796.815,2585.11,275.401
250,0.9379,934.196,2225.27,231.515
200,0.9264,1130.49,1851.8,187.434
180,0.9211,1253.98,1697.17,169.685
160,0.9129,1389.48,1540.22,151.964
140,0.9038,1546.04,1377.87,133.996
120,0.8918,1779.56,1211.32,116.025
100,0.8727,2082.54,1041.38,98.104
90,0.8629,2274.81,955.639,89.154
80,0.8528,2532.44,869.388,80.227
70,0.8364,2560.26,780.029,71.164
60,0.8167,2770.58,691.27,62.151
55,0.8084,2965.19,646.638,57.578
50,0.798,3188.85,603.328,53.086
45,0.7854,3457.44,558.079,48.537
40,0.7695,3735.91,513.587,44.039
35,0.7483,4109.77,465.641,39.34
30,0.7328,4424.42,437.842,36.558
25,0.7327,4432.69,437.841,36.504
20,0.7327,4440.95,437.839,36.448
15,0.7324,4408.43,437.832,36.383
10,0.7322,4435.99,437.828,36.337
