Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9997,502.613,3690.35,1624.44
2500,0.9996,570.156,3348.35,1424.03
2000,0.9996,659.664,2966.1,1202.69
1700,0.9995,736.761,2710.36,1057.12
1400,0.9996,841.142,2427.18,904.015
1100,0.9994,996.382,2110.61,741.733
1000,0.9995,1064.09,1995.13,685.508
900,0.9994,1148.01,1873.36,628.081
800,0.9995,1246.21,1745.43,568.561
700,0.9994,1369.3,1610.16,507.602
600,0.9992,1529.44,1465.02,445.576
500,0.999,1748.47,1307.14,380.964
400,0.9987,1993.77,1135.1,314.522
300,0.9986,2539.63,943.852,244.503
250,0.9982,2899.23,838.107,208.557
200,0.9981,3408.27,723.907,171.678
180,0.9979,3694.26,675.173,156.531
160,0.9977,4002.41,624.273,141.085
140,0.9963,4424.26,571.861,125.479
120,0.995,4960.28,516.005,109.525
100,0.9947,5675.98,456.884,93.188
90,0.9936,6110.62,426.899,84.877
80,0.9917,6626.07,395.457,76.407
70,0.9899,7287.7,362.413,67.81
60,0.9879,8095.99,328.123,59.102
55,0.9861,8616.63,310.401,54.743
50,0.984,9189.93,292.08,50.324
45,0.9816,9892.13,273.068,45.86
40,0.9788,10661.8,253.859,41.424
35,0.9745,11635.9,233.887,36.95
30,0.9697,12873.1,213.197,32.471
25,0.9593,14446,190.917,27.907
20,0.943,16484.2,168.141,23.375
15,0.9192,19661.9,143.542,18.747
10,0.875,24436.1,117.471,14.149
