Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9897,65.5922,33557.2,3000.46
2500,0.9886,81.8217,28611,2500.45
2000,0.9871,93.4127,23487.1,2000.5
1700,0.9854,107.104,20335.8,1700.98
1400,0.9836,128.815,17092.2,1400.94
1100,0.9808,162.221,13752.7,1101.06
1000,0.9802,177.95,12616.1,1001.24
900,0.9778,197.116,11464.5,901.412
800,0.9764,220.828,10296.3,801.608
700,0.9743,250.804,9116.07,701.738
600,0.9717,291.193,7921.99,602.33
500,0.9676,347.211,6703.13,502.735
400,0.9614,430.117,5458.48,403.052
300,0.9521,565.331,4191.93,303.774
250,0.9448,671.859,3549.83,254.364
200,0.9331,827.525,2900.9,205.2
180,0.9291,911.28,2639.54,185.532
160,0.9236,1015.61,2372.46,165.778
140,0.917,1141.69,2108.13,146.318
120,0.9069,1317.02,1837.01,126.523
100,0.8936,1547.72,1567.69,107.132
90,0.8834,1696.98,1430.81,97.353
80,0.876,1881.44,1294.5,87.678
70,0.863,2100.43,1153.71,77.733
60,0.8461,2395.7,1019.38,68.157
55,0.8375,2570.09,952.834,63.383
50,0.8264,2765.41,886.317,58.56
45,0.8122,3006.41,817.728,53.669
40,0.7975,3279.22,751.195,48.943
35,0.7781,3629.33,682.556,44.093
30,0.7662,3860,641.907,41.229
25,0.7662,3862.61,641.907,41.229
20,0.7662,3843.79,641.907,41.229
15,0.7662,3811.31,641.907,41.229
10,0.7662,3860.11,641.907,41.229
