Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9996,452.356,3690.11,1624.43
2500,0.9996,511.254,3348.19,1424.03
2000,0.9997,592.527,2966.02,1202.7
1700,0.9995,658.787,2710.34,1057.11
1400,0.9996,750.901,2427.36,904.027
1100,0.9995,883.384,2110.59,741.738
1000,0.9995,945.455,1995.22,685.516
900,0.9996,1016.36,1873.55,628.128
800,0.9993,1104.45,1745.62,568.596
700,0.9992,1213.75,1610.23,507.617
600,0.9992,1353.68,1465.2,445.597
500,0.999,1543.08,1307.4,380.994
400,0.9986,1812.96,1135.23,314.549
300,0.9986,2231.4,944.149,244.546
250,0.9983,2552.29,838.481,208.591
200,0.9978,3000.99,724.064,171.704
180,0.9979,3239.73,675.543,156.584
160,0.9975,3533.86,624.408,141.111
140,0.996,3880.81,572.067,125.5
120,0.9952,4351.5,516.325,109.558
100,0.9947,4935.54,457.228,93.218
90,0.9938,5346.04,427.442,84.931
80,0.9916,5800.57,395.878,76.444
70,0.9896,6376.22,362.855,67.855
60,0.988,7108.25,328.427,59.139
55,0.9866,7537.88,310.936,54.805
50,0.984,8049,292.36,50.357
45,0.9816,8644.25,273.453,45.907
40,0.9784,9317.55,254.314,41.477
35,0.9742,10184.7,234.236,36.988
30,0.9696,11241.1,213.577,32.516
25,0.9587,12620.5,191.238,27.943
20,0.9416,14500.3,168.446,23.4
15,0.9185,17271,143.769,18.764
10,0.8744,21455.9,117.805,14.178
