Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9953,56.7035,37994.5,3000.75
2500,0.9944,61.5778,32328.7,2500.48
2000,0.9932,76.2419,26474.6,2000.39
1700,0.9923,92.3126,22876.3,1701.01
1400,0.9911,126.632,19179,1401.07
1100,0.9892,160.764,15375.6,1101.11
1000,0.9882,176.777,14083.2,1001.31
900,0.9875,195.902,12776.9,901.332
800,0.9863,220.517,11457.1,801.548
700,0.984,250.649,10122.6,701.807
600,0.9811,291.986,8768.79,602.142
500,0.9787,348.779,7395.13,502.38
400,0.9742,435.235,6001.8,402.875
300,0.9682,574.771,4590.1,303.891
250,0.9619,686.804,3872.1,254.314
200,0.9548,843.201,3150.31,205.032
180,0.9511,939.569,2856.2,185.174
160,0.9474,1049.94,2563.33,165.509
140,0.9406,1185.19,2267.78,145.837
120,0.933,1368.03,1973.12,126.301
100,0.9234,1612.93,1677.42,106.846
90,0.9158,1780.5,1530.39,97.204
80,0.9077,1970.64,1382.16,87.581
70,0.8992,2218.94,1233.63,77.965
60,0.8846,2507.25,1087.3,68.402
55,0.8759,2721.39,1012.13,63.407
50,0.8684,2927.62,941.204,58.697
45,0.8577,3178.15,868.945,53.923
40,0.8446,3483.17,794.377,49.026
35,0.8315,3849.77,722.307,44.317
30,0.8199,4099.55,678.04,41.432
25,0.8199,4098.86,678.04,41.432
20,0.8199,4107.51,678.04,41.432
15,0.8199,4110.14,678.04,41.432
10,0.8199,4107.54,678.04,41.432
