Loaded fvecs: 200 vectors of dimension 768 from ./quantile_partitions/tripclick_equality/tripclick_equality_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 1055976
Loaded fvecs: 1055976 vectors of dimension 768 from /root/work/data/filterbenchmark/tripclick/tripclick_base.fvecs
Rebuilding two-tier inverted index for 7734 labelsets...
Found 29 unique labels
Two-tier index configuration:
  Tier 1 (dense): 29 labels (freq >= 256)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 2.61441e-05 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
904186,854842,175399,80394,778500,137349,171758,138257,9909,139179,
ef,recall,qps,dist_comp,hops
1700,1,107695,14.61,14.61
1400,1,155726,14.61,14.61
1100,1,198096,14.61,14.61
1000,1,210764,14.61,14.61
900,1,227901,14.61,14.61
800,1,212074,14.61,14.61
700,1,203409,14.61,14.61
600,1,221404,14.61,14.61
500,1,219126,14.61,14.61
400,1,226589,14.61,14.61
300,1,220632,14.61,14.61
250,1,217983,14.61,14.61
200,1,219714,14.61,14.61
180,1,228400,14.61,14.61
160,1,221073,14.61,14.61
140,1,218092,14.61,14.61
120,1,218837,14.61,14.61
100,1,221429,14.61,14.61
90,1,229268,14.61,14.61
80,1,221768,14.61,14.61
70,1,205319,14.61,14.61
60,1,222302,14.61,14.61
55,1,218748,14.61,14.61
50,1,229520,14.61,14.61
45,1,218757,14.61,14.61
40,1,223049,14.61,14.61
35,1,219351,14.61,14.61
30,1,229785,14.61,14.61
25,1,222316,14.61,14.61
20,1,222427,14.61,14.595
15,1,223057,14.565,13.32
10,0.9995,237049,14.38,10.03
