Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_equality/sift1m_equality_Q2_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      64 bands × 8 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 2000
Example: first query has 10
841223,375267,366707,754435,633227,399514,40438,231890,407939,353607,
ef,recall,qps,dist_comp,hops
1700,0.99995,1502.61,2418.35,1700.67
1400,0.99995,1783.57,2172.83,1400.85
1100,0.9999,2180.07,1908.47,1101.1
1000,0.9999,2359.06,1822.7,1001.18
900,0.99995,2558.26,1741.93,901.269
800,0.9999,2801.6,1659.41,801.362
700,0.9999,3113.31,1569.7,701.472
600,0.9999,3479.45,1468.45,601.601
500,0.99995,4019.63,1351.32,501.712
400,0.9999,4753.76,1212.66,401.861
300,0.9999,5900.13,1045.36,302.05
250,0.9999,6745.1,946.59,252.172
200,0.9999,7920.1,834.232,202.339
180,0.99985,8546.58,784.977,182.412
160,0.99985,9292.74,732.798,162.488
140,0.99975,10167.8,676.21,142.576
120,0.99935,11337.2,615.852,122.689
100,0.99875,12814.5,550.211,102.829
90,0.99845,13648,515.11,92.906
80,0.99785,14624.9,478.034,82.9865
70,0.9969,15994,439.199,73.077
60,0.9954,17802.6,398.033,63.195
55,0.9938,18814.1,376.507,58.2665
50,0.99165,19939.2,353.851,53.3355
45,0.9891,21281.5,330.616,48.4265
40,0.985,22664.7,306.683,43.5485
35,0.9788,24473.6,281.763,38.6825
30,0.9705,26817.1,255.991,33.8505
25,0.95775,29843.4,228.942,29.048
20,0.9376,33383.1,201.006,24.3575
15,0.90115,39647.6,170.754,19.6185
10,0.84275,49248.7,139.811,15.1345
