Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 610621 labelsets...
Found 256 unique labels
Two-tier index configuration:
  Tier 1 (dense): 256 labels (freq >= 2405)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.018198 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      64 bands × 8 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 1000
Example: first query has 10
44054,871689,72451,273561,744252,340311,922159,256019,100457,864775,
ef,recall,qps,dist_comp,hops
3000,0.9941,187.375,6865.87,1298.05
2500,0.9924,213.967,6092.69,1129.95
2000,0.99,253.091,5244.66,950.233
1700,0.9874,285.211,4690.35,837.554
1400,0.9823,328.966,4096.31,720.147
1100,0.9782,394.244,3450.89,594.842
1000,0.9759,425.231,3221.85,551.15
900,0.9728,456.22,2984.11,506.176
800,0.9693,504.462,2736.09,460.015
700,0.9632,562.756,2479.72,412.515
600,0.9581,636.754,2208.81,363.624
500,0.9494,731.345,1923.81,312.964
400,0.9354,864.58,1623.56,260.385
300,0.9179,1082.97,1300.27,205.13
250,0.9057,1255.28,1127.52,175.932
200,0.8876,1503.03,947.157,145.856
180,0.8784,1635.62,872.671,133.602
160,0.8698,1796.84,795.431,121.092
140,0.8553,1980.63,716.89,108.245
120,0.8389,2195.32,635.944,94.943
100,0.8193,2553.99,553.798,81.38
90,0.8041,2777.77,509.688,74.292
80,0.7895,3055.57,466.488,67.334
70,0.7707,3384.53,422.09,60.198
60,0.7498,3776.71,377.081,53.092
55,0.7321,4008.2,352.086,49.189
50,0.7161,4325.91,328.667,45.514
45,0.703,4638.4,304.77,41.841
40,0.6841,5046.56,279.701,37.959
35,0.6557,5575.67,254.685,34.107
30,0.6301,6187.19,228.704,30.185
25,0.6015,6950.77,203.055,26.33
20,0.5678,7848.22,178.63,22.545
15,0.5156,9375.69,149.545,18.3
10,0.4522,11756.4,115.608,13.776
