Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 610621 labelsets...
Found 256 unique labels
Two-tier index configuration:
  Tier 1 (dense): 256 labels (freq >= 2405)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.018198 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      64 bands × 8 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 1000
Example: first query has 10
149770,544855,79519,85396,647084,772638,733700,165200,332295,468322,
ef,recall,qps,dist_comp,hops
3000,0.9997,1522.99,1189.26,700.418
2500,0.9997,1670.88,1114.88,630.496
2000,0.9997,1871.81,1025.74,552.148
1700,0.9997,2040.21,962.596,499.049
1400,0.9997,2252.25,889.435,442.551
1100,0.9997,2578.85,802.206,379.684
1000,0.9997,2714.33,768.801,357.371
900,0.9998,2878.02,733.508,334.415
800,0.9997,3042.33,695.877,309.866
700,0.9998,3306.29,654.457,284.083
600,0.9998,3602.58,608.787,256.599
500,0.9996,3990.19,557.944,227.08
400,0.9996,4557.4,499.9,194.775
300,0.9993,5337.1,432.42,159.158
250,0.9993,5970.33,393.565,139.446
200,0.9993,6766.9,350.573,118.51
180,0.9994,6969.84,331.792,109.765
160,0.9993,7432.72,311.725,100.827
140,0.9992,8210.8,290.013,91.53
120,0.999,9099.8,267.498,81.788
100,0.9989,10127,242.742,71.527
90,0.9983,10714.3,229.588,66.129
80,0.9977,11495,215.267,60.539
70,0.9973,12456.7,199.987,54.728
60,0.9967,13598.9,184.259,48.682
55,0.996,14308.3,175.983,45.528
50,0.9956,15094.6,167.358,42.296
45,0.9947,16054.6,158.196,38.983
40,0.9937,17028.5,148.651,35.56
35,0.9909,18389.2,138.769,32.067
30,0.987,19989.4,127.618,28.415
25,0.981,22140.6,115.669,24.626
20,0.9728,24723.3,103.206,20.71
15,0.9596,28220,89.928,16.588
10,0.928,34282.4,74.538,12.108
