Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 610621 labelsets...
Found 256 unique labels
Two-tier index configuration:
  Tier 1 (dense): 256 labels (freq >= 2405)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.018198 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      64 bands × 8 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 1000
Example: first query has 10
256019,153229,216997,130823,974198,359903,308241,768297,528247,435667,
ef,recall,qps,dist_comp,hops
3000,0.9929,52.0955,41963.3,3000.52
2500,0.9919,62.5504,35434.9,2500.49
2000,0.9905,78.1089,28771.4,2000.88
1700,0.9897,91.8558,24695,1701.12
1400,0.9871,111.39,20559.9,1401.74
1100,0.9854,141.689,16345.1,1101.93
1000,0.9839,155.818,14921.8,1001.88
900,0.9827,173.254,13492.5,902.041
800,0.9818,195.008,12057.6,802.368
700,0.9793,222.76,10608.8,702.608
600,0.9767,259.923,9150.26,602.907
500,0.9732,311.386,7678.7,503.153
400,0.9661,387.359,6198.74,403.706
300,0.9582,513.046,4710.12,304.685
250,0.9522,612.715,3956.12,255.018
200,0.9433,750.342,3203.1,205.614
180,0.9374,832.694,2899.94,185.86
160,0.9325,940.691,2597.55,166.188
140,0.9249,1061.94,2295.21,146.573
120,0.9162,1228.93,1993.53,127.069
100,0.9025,1430.86,1694.18,107.741
90,0.8934,1578.23,1542.88,98.057
80,0.8859,1742.66,1395.34,88.538
70,0.8725,1950.72,1246.06,79.004
60,0.8561,2213.6,1093.57,69.227
55,0.8483,2359.92,1020.46,64.599
50,0.8353,2537.37,942.552,59.612
45,0.8235,2762.38,868.578,54.881
40,0.8094,2992.69,795.613,50.231
35,0.7899,3308.74,719.124,45.441
30,0.7656,3663,643.787,40.654
25,0.7349,4149.71,567.91,35.821
20,0.6917,4738.58,490.472,30.908
15,0.6319,5535.96,414.347,26.153
10,0.536,6958.79,327.756,20.683
