Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 754394 labelsets...
Found 512 unique labels
Two-tier index configuration:
  Tier 1 (dense): 512 labels (freq >= 1234)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0449677 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
723535,693172,563654,393301,742971,374735,616749,4,823918,404073,
ef,recall,qps,dist_comp,hops
10000,0.9964,85.4529,13046.3,2865.16
5000,0.9889,138.938,8642.71,1703.35
3000,0.9784,200.346,6194.92,1153.48
2500,0.9735,230.053,5474.14,1006.48
2000,0.9653,271.314,4688.88,851.657
1700,0.9591,304.519,4178.92,753.476
1400,0.9496,353.641,3635.2,649.792
1100,0.938,429.884,3047.41,538.306
1000,0.933,457.216,2840.03,499.459
900,0.9262,500.465,2624.92,459.602
800,0.9182,545.357,2403.32,418.917
700,0.9104,610.812,2172.75,376.755
600,0.8989,684.754,1932.34,333.468
500,0.8844,779.981,1680.81,288.954
400,0.8665,936.957,1413.73,241.934
300,0.8368,1169.91,1128.49,191.718
250,0.8157,1347.05,977.807,165.266
200,0.7837,1598.39,819.377,137.471
180,0.7682,1737.49,754.345,125.973
160,0.7517,1899.31,688.246,114.408
140,0.7317,2096.47,620.781,102.462
120,0.7095,2347.95,550.073,90.166
100,0.6825,2554.53,477.904,77.583
90,0.6634,2853.67,440.232,70.954
80,0.6472,3154.29,402.472,64.541
70,0.6211,3463.02,366.528,58.105
60,0.5951,3840.49,326.371,51.528
55,0.5768,4085.38,306.567,47.947
50,0.5604,4358.62,287.228,44.614
45,0.5433,4672.69,265.368,41.036
40,0.5246,5045.06,244.168,37.577
35,0.4927,5522.01,222.049,33.72
30,0.4646,6095.97,199.42,30.045
25,0.4369,6770.56,178.114,26.228
20,0.4015,7716.02,154.274,22.351
15,0.3557,9121.54,127.73,17.987
10,0.3113,11283.6,99.763,13.358
