Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 754394 labelsets...
Found 512 unique labels
Two-tier index configuration:
  Tier 1 (dense): 512 labels (freq >= 1234)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0449677 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,636290,216997,256019,974198,130823,308241,435667,153229,528247,
ef,recall,qps,dist_comp,hops
10000,0.986,15.8225,120361,9953.69
5000,0.9818,30.8253,65553.9,4989.54
3000,0.9771,50.7612,41092.5,2997.82
2500,0.9732,60.7552,34697.3,2499.85
2000,0.9693,75.5832,28160,2001.61
1700,0.9677,88.7584,24166.5,1702.76
1400,0.9645,107.498,20115.1,1403.51
1100,0.9602,136.871,15997.3,1104.1
1000,0.9586,150.315,14610,1004.31
900,0.9552,166.295,13210.9,904.373
800,0.9528,186.704,11810.5,804.808
700,0.9489,213.375,10398,705.165
600,0.9435,247.877,8975.31,605.514
500,0.9378,297.176,7535.8,505.492
400,0.9308,369.64,6085.71,405.688
300,0.9198,484.849,4630.42,306.307
250,0.9123,581.52,3899.08,256.726
200,0.901,711.373,3164.18,207.214
180,0.8968,783.18,2870.17,187.501
160,0.8871,871.043,2574.34,167.672
140,0.8779,980.647,2279.32,147.947
120,0.865,1117.09,1986.46,128.438
100,0.8474,1314.24,1691.16,108.812
90,0.8387,1437.12,1543.53,98.974
80,0.8287,1567.82,1396.02,89.229
70,0.8156,1740.34,1251,79.635
60,0.7986,1978.51,1103.05,69.892
55,0.7882,2108.06,1028.55,64.94
50,0.7755,2250.85,955.28,60.111
45,0.7629,2447.42,881.427,55.248
40,0.7475,2649.48,807.982,50.436
35,0.727,2904.55,731.863,45.429
30,0.7139,3074.23,688.149,42.57
25,0.7139,3076.47,688.149,42.57
20,0.7139,3079.74,688.149,42.57
15,0.7139,3074.53,688.149,42.57
10,0.7139,3044.76,688.149,42.57
