Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 754394 labelsets...
Found 512 unique labels
Two-tier index configuration:
  Tier 1 (dense): 512 labels (freq >= 1234)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0449677 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
629559,66102,468457,457670,928906,760806,221847,690778,435217,33482,
ef,recall,qps,dist_comp,hops
10000,0.9999,1237.07,1050.16,1047.13
5000,0.9998,1546.85,973.237,737.154
3000,0.9998,1907.69,866.046,558.492
2500,0.9998,2065.93,822.387,506.997
2000,0.9998,2238.57,768.775,449.183
1700,0.9999,2446,729.31,411.496
1400,0.9999,2672.85,682.299,369.523
1100,0.9999,2975.53,624.189,320.565
1000,1,3131.07,601.484,302.879
900,0.9999,3308.37,576.618,283.941
800,0.9998,3516.84,549.247,263.903
700,0.9999,3762.91,519.56,243.151
600,0.9998,4075.83,485.772,220.188
500,0.9999,4466.68,447.578,195.407
400,0.9996,4933.1,403.887,169.155
300,0.9995,5777.07,352.691,140.175
250,0.9995,6455.24,322.911,124.01
200,0.9993,7277.75,289.958,106.658
180,0.9992,7700.48,275.265,99.254
160,0.9993,8181.99,259.353,91.529
140,0.9989,8787.74,242.805,83.233
120,0.9987,9565.32,224.565,74.503
100,0.9984,10543.3,204.665,65.414
90,0.9984,11168.2,193.724,60.618
80,0.9982,11889.3,182.602,55.718
70,0.9978,12796.5,170.802,50.53
60,0.9968,13830.3,158.043,45.17
55,0.9963,14527.3,150.905,42.391
50,0.9956,15300.2,143.698,39.521
45,0.9943,16152.6,136.332,36.584
40,0.9939,16854.8,128.409,33.534
35,0.9916,17669.2,120.074,30.411
30,0.9889,19916.6,111.013,27.146
25,0.9847,21954.9,101.065,23.692
20,0.9805,24343.3,90.79,20.072
15,0.9681,27764.6,79.132,16.105
10,0.9404,33356.3,65.68,11.736
