Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_overlap/LAION1M_overlap_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
350636,502178,304215,258379,932254,433857,305514,498983,562394,449843,
ef,recall,qps,dist_comp,hops
10000,0.9985,15.4082,107270,10001.3
5000,0.998,29.7511,59322.8,5002.69
3000,0.9975,48.5718,37765.9,3002.79
2500,0.9975,57.9529,32070.2,2503.3
2000,0.9965,71.8098,26205.2,2003.26
1700,0.996,84.2281,22607.3,1703.73
1400,0.995,101.587,18940.7,1404.38
1100,0.993,128.257,15175.4,1104.55
1000,0.9925,141.437,13899,1004.38
900,0.9925,156.876,12617.2,904.705
800,0.992,175.224,11320.3,804.915
700,0.991,200.202,10010.2,705.06
600,0.9905,232.497,8684.81,605.705
500,0.9895,276.752,7328.97,505.54
400,0.984,345.158,5959.65,405.875
300,0.982,454.752,4570.31,306.3
250,0.978,540.042,3863.13,256.545
200,0.9735,669.131,3150.2,206.9
180,0.971,739.302,2863.02,187.11
160,0.968,826.077,2572.24,167.26
140,0.965,935.475,2279.54,147.405
120,0.961,1080.11,1986.1,127.48
100,0.9555,1273.44,1690.47,107.645
90,0.9515,1402.85,1541.98,97.76
80,0.9465,1544.4,1394.8,87.965
70,0.9425,1746.95,1245.12,78.135
60,0.936,2002.03,1097.17,68.39
55,0.931,2155.14,1022.79,63.48
50,0.927,2328.34,948.86,58.625
45,0.92,2546.88,872.83,53.645
40,0.9135,2785.23,801.02,48.96
35,0.8995,3091.44,725.64,44.08
30,0.894,3299.79,682.66,41.29
25,0.894,3302.23,682.66,41.29
20,0.894,3299.85,682.66,41.29
15,0.894,3301.66,682.66,41.29
10,0.894,3294.31,682.66,41.29
