Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_overlap/LAION1M_overlap_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
317690,410443,24197,722442,967253,240483,843086,227567,178697,16850,
ef,recall,qps,dist_comp,hops
10000,0.997,17.7675,111694,10002.5
5000,0.997,34.4202,61770.9,5002.27
3000,0.996,56.1767,39243,3003.28
2500,0.996,67.0143,33285.2,2504.11
2000,0.9945,83.3806,27156.3,2003.63
1700,0.993,97.6805,23400.3,1703.96
1400,0.9925,118.662,19561.5,1404.22
1100,0.992,149.564,15652.6,1104.32
1000,0.9915,165.032,14320.6,1004.45
900,0.9925,183.085,12978.8,904.63
800,0.99,204.272,11626.8,804.82
700,0.9895,234.906,10258.4,704.845
600,0.988,273.099,8878.57,605.085
500,0.9865,326.904,7485.84,505.42
400,0.9825,404.238,6075.47,405.79
300,0.9775,537.248,4643.65,306.245
250,0.973,640.303,3919.22,256.495
200,0.9695,792.108,3190.22,206.875
180,0.964,871.377,2899.04,187.235
160,0.961,978.143,2603.98,167.355
140,0.953,1110.98,2305.07,147.405
120,0.947,1281.14,2008.54,127.76
100,0.942,1511.33,1715.32,108.34
90,0.934,1662.25,1562.99,98.275
80,0.9245,1845.2,1413.68,88.475
70,0.914,2076.07,1262.19,78.605
60,0.9055,2361.43,1115.46,68.985
55,0.898,2543.84,1042.55,64.24
50,0.885,2752.21,964.335,59.185
45,0.868,3017.29,885.125,54.06
40,0.8645,3299.23,810.335,49.265
35,0.8485,3653.06,735.035,44.455
30,0.8255,3969.46,680.255,40.95
25,0.8255,3965.46,680.255,40.95
20,0.8255,3973.11,680.255,40.95
15,0.8255,3970.08,680.255,40.95
10,0.8255,3968.36,680.255,40.95
