Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_overlap/LAION1M_overlap_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
240622,284145,842301,544808,573524,3110,933812,892207,65873,132913,
ef,recall,qps,dist_comp,hops
10000,0.9945,18.8501,113510,10003
5000,0.9935,36.4472,62408.4,5002.81
3000,0.99,58.8343,39503.9,3003.35
2500,0.989,71.3929,33475.3,2504.03
2000,0.989,89.0277,27292.5,2004.12
1700,0.9885,104.073,23542.9,1706.14
1400,0.9865,126.424,19668.2,1405.11
1100,0.9865,159.911,15713.1,1104.82
1000,0.985,176.253,14380,1004.89
900,0.9845,195.723,13033,905.015
800,0.9835,218.504,11676.4,805.475
700,0.9805,250.772,10304.8,705.795
600,0.978,291.646,8925.17,606.525
500,0.9765,348.481,7529.06,507.3
400,0.973,434.853,6091.28,405.975
300,0.969,573.709,4655.46,306.41
250,0.9655,687.301,3928.13,256.7
200,0.9635,849.648,3201.25,207.245
180,0.9615,937.597,2904.56,187.26
160,0.958,1053.71,2608.32,167.425
140,0.9535,1192.89,2316.18,147.88
120,0.951,1372.57,2019.38,128.125
100,0.941,1622.26,1722.96,108.6
90,0.9355,1779.82,1574.27,98.82
80,0.9245,1988.08,1414.7,88.4
70,0.9105,2239.67,1264.46,78.63
60,0.9015,2560.47,1111.31,68.7
55,0.8985,2758.76,1037.33,63.9
50,0.8945,2966.54,964.9,59.225
45,0.8905,3202.05,898.51,54.925
40,0.8775,3532.73,817.62,49.73
35,0.8635,3904.85,742.69,44.92
30,0.8545,4177.66,698.34,42.09
25,0.8545,4162.14,698.34,42.09
20,0.8545,4163.2,698.34,42.09
15,0.8545,4177.21,698.34,42.09
10,0.8545,4173.85,698.34,42.09
