Loaded fvecs: 200 vectors of dimension 768 from ./quantile_partitions/tripclick_containment/tripclick_containment_Q2_query.fvecs
Loaded label sets: 200
Loaded label sets: 1055976
Loaded fvecs: 1055976 vectors of dimension 768 from /root/work/data/filterbenchmark/tripclick/tripclick_base.fvecs
Rebuilding two-tier inverted index for 7734 labelsets...
Found 29 unique labels
Two-tier index configuration:
  Tier 1 (dense): 29 labels (freq >= 256)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 2.61441e-05 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
61886,171752,179278,157808,194761,134038,95304,8456,15417,66486,
ef,recall,qps,dist_comp,hops
1700,0.997,4780.88,109.93,109.93
1400,0.997,4946.11,109.93,109.93
1100,0.997,4941.71,109.93,109.93
1000,0.997,4958.8,109.93,109.93
900,0.997,4975.15,109.93,109.93
800,0.997,4972.59,109.93,109.93
700,0.997,4992.39,109.93,109.93
600,0.997,4979.4,109.93,109.93
500,0.997,4953.2,109.93,109.93
400,0.9965,5082.81,109.875,106.405
300,0.9965,5418.06,109.51,97.35
250,0.9965,5715.45,109.03,91.01
200,0.996,5913.99,107.96,82.905
180,0.996,6458.3,107.3,79.605
160,0.9955,6696.38,106.415,76.035
140,0.9945,7036.61,105.205,71.705
120,0.9945,7478.59,103.59,67.205
100,0.994,8039.5,101.255,62.515
90,0.9935,8343.61,99.985,60.04
80,0.993,8633.83,98.19,57.43
70,0.992,9022.49,96.095,54.55
60,0.99,9603.13,93.715,50.94
55,0.9885,9929.23,92.11,48.595
50,0.986,10381.5,90.21,46.065
45,0.9855,10968.7,88.26,43.265
40,0.985,11583.3,86.04,39.765
35,0.9795,12589.6,83.18,35.055
30,0.978,13767.1,81.33,30.555
25,0.978,14359.8,80.88,27.295
20,0.977,14865.1,80.745,25.74
15,0.977,15269.6,80.71,25.515
10,0.977,15395.2,80.71,25.515
