Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_containment/sift1m_containment_Q5_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 2000
Example: first query has 10
726420,813236,434885,247880,527448,630571,306188,144865,69194,66771,
ef,recall,qps,dist_comp,hops
1700,0.9992,181.247,20613.4,1702.01
1400,0.999,218.079,17538,1402.14
1100,0.99865,273.183,14290.2,1102.29
1000,0.99855,302.375,13163.7,1002.37
900,0.9982,334.173,12013.5,902.475
800,0.99805,375.498,10835.8,802.553
700,0.9974,427.727,9630.9,702.654
600,0.99675,497.264,8395.29,602.779
500,0.99485,594.677,7128.35,502.966
400,0.99145,740.551,5823.65,403.159
300,0.9857,983.937,4478.06,303.441
250,0.98065,1169.73,3788.55,253.671
200,0.9733,1445.56,3087.46,203.934
180,0.96925,1606.2,2802.71,184.023
160,0.96335,1814,2517.02,164.22
140,0.9551,2048.9,2228.92,144.415
120,0.9452,2371.36,1938.81,124.647
100,0.93105,2820.43,1646.26,104.906
90,0.92135,3114.22,1500.75,95.164
80,0.908,3475.67,1353.52,85.3555
70,0.89415,3887,1208.29,75.723
60,0.876,4442.89,1061.11,66.0115
55,0.86475,4833.46,987.058,61.1555
50,0.8514,5246.94,914.814,56.421
45,0.8367,5732.13,841.927,51.6655
40,0.81905,6296.39,768.224,46.872
35,0.7979,7011.18,695.162,42.14
30,0.7826,7518.56,650.416,39.251
25,0.7826,7477.43,650.416,39.251
20,0.7826,7511.88,650.416,39.251
15,0.7826,7507.85,650.416,39.251
10,0.7826,7506.86,650.416,39.251
