Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_containment/sift1m_containment_Q3_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 2000
Example: first query has 10
497920,575877,359692,330853,375329,32302,298128,234040,972864,709800,
ef,recall,qps,dist_comp,hops
1700,0.9997,218.074,11873.8,1700.56
1400,0.9996,259.59,10512.6,1400.67
1100,0.9993,322.739,8984.5,1100.8
1000,0.9991,350.4,8428.67,1000.87
900,0.9989,372.069,7844.38,900.958
800,0.9988,434.874,7230.2,801.014
700,0.99855,490.728,6578.13,701.092
600,0.99795,563.314,5883.44,601.196
500,0.9971,667.187,5139.85,501.351
400,0.9942,816.601,4337.15,401.516
300,0.9898,1066.02,3463.27,301.761
250,0.9858,1257.56,2992.93,251.928
200,0.97945,1548.11,2494.69,202.129
180,0.9757,1708.08,2287.63,182.214
160,0.97065,1900.96,2076.56,162.421
140,0.96325,2143.85,1858.1,142.538
120,0.9542,2439.84,1634.75,122.791
100,0.9392,2908.73,1403.96,103.046
90,0.9292,3191.84,1285.9,93.1975
80,0.9162,3527.24,1166.09,83.393
70,0.90095,3984.23,1044.39,73.612
60,0.88165,4537.93,921.521,63.9295
55,0.86905,4895.76,859.739,59.106
50,0.8556,5312.19,796.419,54.225
45,0.83865,5794.18,733.755,49.455
40,0.82,6353.15,671.319,44.7425
35,0.79835,6935.91,607.99,40.0355
30,0.78095,7458.25,569.509,37.199
25,0.78095,7560.6,569.509,37.199
20,0.78095,7535.7,569.509,37.199
15,0.78095,7568.88,569.509,37.199
10,0.78095,7576.96,569.509,37.199
