Loaded fvecs: 200 vectors of dimension 960 from ./quantile_partitions/gist1m_overlap/gist1m_overlap_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 960 from /root/work/data/vecs/gist1m/gist_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
733314,62022,373727,478070,5833,232651,875775,121326,964547,925204,
ef,recall,qps,dist_comp,hops
1700,0.98,74.3241,23433.2,1702.56
1400,0.972,89.8144,19634.7,1402.68
1100,0.96,113.23,15726.2,1103.07
1000,0.954,124.379,14399.1,1003.28
900,0.9465,137.358,13052.7,903.455
800,0.9385,154.465,11687.7,803.485
700,0.929,175.908,10318.5,703.965
600,0.91,204.644,8927.92,604.19
500,0.8885,244.611,7523.32,504.885
400,0.8635,304.337,6089.69,404.995
300,0.8285,398.877,4649.58,305.9
250,0.8045,478.201,3924.53,256.59
200,0.7615,592.267,3195.05,207.395
180,0.7455,653.678,2901.7,187.715
160,0.7235,729.232,2616.12,168.545
140,0.697,824.138,2319.49,148.895
120,0.667,946.064,2029.72,129.69
100,0.643,1114.48,1734.39,110.335
90,0.616,1223.06,1585.17,100.495
80,0.594,1356.56,1435.7,90.695
70,0.572,1520.29,1283.01,80.7
60,0.543,1727.94,1135.21,71.05
55,0.525,1850.05,1066.15,66.54
50,0.5085,2007.5,985.3,61.3
45,0.484,2201.95,897.425,55.62
40,0.4675,2425.28,819.115,50.545
35,0.4425,2696.87,738.8,45.34
30,0.4285,2864.46,694.415,42.48
25,0.4285,2871.74,694.415,42.48
20,0.4285,2887.74,694.415,42.48
15,0.4285,2890.78,694.415,42.48
10,0.4285,2888.02,694.415,42.48
