Loaded fvecs: 200 vectors of dimension 960 from ./quantile_partitions/gist1m_overlap/gist1m_overlap_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 960 from /root/work/data/vecs/gist1m/gist_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
922851,915352,176530,616013,55823,420067,14873,308516,126247,878262,
ef,recall,qps,dist_comp,hops
1700,0.976,74.2621,23840.7,1702.41
1400,0.968,89.6279,19950.8,1402.61
1100,0.957,113.247,15948.2,1103.1
1000,0.947,124.569,14590.7,1003.19
900,0.9395,137.625,13224.3,903.51
800,0.929,154.631,11840.8,803.91
700,0.917,176.238,10435.4,703.945
600,0.901,205.123,9016.36,603.975
500,0.8795,244.938,7590.36,504.76
400,0.852,304.667,6146.1,405.37
300,0.8065,402.248,4680.02,305.845
250,0.7795,479.352,3948.96,256.625
200,0.7435,592.997,3208.76,207.18
180,0.729,655.856,2910.2,187.375
160,0.7045,735.862,2604.43,167.17
140,0.686,829.75,2317.82,148.21
120,0.66,953.919,2024.85,128.94
100,0.6215,1123.07,1726.49,109.365
90,0.6065,1236.55,1576.72,99.61
80,0.585,1342.83,1441.34,90.78
70,0.567,1510.2,1297.93,81.47
60,0.534,1723.69,1139.86,71.22
55,0.5185,1860.66,1060.88,66.115
50,0.4985,2011.92,981.775,60.98
45,0.4795,2177.61,905.72,56.07
40,0.462,2361.39,831.68,51.22
35,0.4365,2640.49,753.7,46.205
30,0.424,2825.64,709.84,43.385
25,0.424,2818.37,709.84,43.385
20,0.424,2823.62,709.84,43.385
15,0.424,2826.23,709.84,43.385
10,0.424,2827.62,709.84,43.385
