Loaded fvecs: 200 vectors of dimension 960 from ./quantile_partitions/gist1m_overlap/gist1m_overlap_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 960 from /root/work/data/vecs/gist1m/gist_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
222287,675864,661144,126956,562946,438572,122224,17197,276450,28122,
ef,recall,qps,dist_comp,hops
1700,0.9875,78.9443,19851.6,1701.5
1400,0.9805,93.9547,16906.8,1401.8
1100,0.9725,116.899,13797,1102.04
1000,0.97,127.569,12714.3,1002.01
900,0.962,140.479,11613.1,902.34
800,0.9565,156.733,10474.9,802.455
700,0.946,177.673,9309.8,702.535
600,0.9365,204.159,8124.77,602.795
500,0.92,243.612,6902.75,503.235
400,0.895,300.688,5638.78,403.55
300,0.854,394.875,4343.57,304.185
250,0.825,469.384,3678.54,254.6
200,0.7945,576.6,3017.32,206.245
180,0.778,630.666,2740.36,186.23
160,0.753,705.485,2470.99,166.84
140,0.7305,799.123,2193.91,147.185
120,0.6865,921.334,1912.72,127.315
100,0.654,1083.31,1635.31,107.85
90,0.6275,1196.8,1484.87,97.46
80,0.6075,1314.16,1357.41,88.585
70,0.5745,1481.04,1209.47,78.485
60,0.5405,1683.25,1069.05,68.865
55,0.52,1814.8,992.185,63.68
50,0.5015,1970.1,919.64,58.795
45,0.4895,2148.1,844.565,53.725
40,0.472,2348.72,773.955,48.955
35,0.444,2580.05,705.52,44.35
30,0.4325,2760.12,662.285,41.46
25,0.4325,2770.25,662.285,41.46
20,0.4325,2769.78,662.285,41.46
15,0.4325,2765.64,662.285,41.46
10,0.4325,2763.18,662.285,41.46
