Loaded fvecs: 10000 vectors of dimension 128 from ../data/vecs/sift1m/sift_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from ../data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 951437 labelsets...
Found 4096 unique labels
Two-tier index configuration:
  Tier 1 (dense): 881 labels (freq >= 781)
  Tier 2 (sparse): 3215 labels
  Tier 1 memory: 0.0975864 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 10000
Example: first query has 10
919197,923811,87578,791852,171663,843384,562594,893601,435345,871568,
ef,recall,qps,dist_comp,hops
1700,0.95885,976.344,2780.54,363.89
1400,0.95442,1146.18,2452.04,299.741
1100,0.94905,1366.5,2099.44,235.632
1000,0.94681,1433.23,1975.19,214.257
900,0.94439,1536.01,1846.93,192.874
800,0.9416,1664.03,1714.55,171.514
700,0.93849,1820.51,1577.51,150.163
600,0.93499,2012.91,1434.81,128.815
500,0.93065,2244.31,1286.22,107.458
400,0.92507,2546.88,1130.8,86.171
300,0.91767,2942.72,966.658,64.9179
250,0.91252,3198.59,880.5,54.2812
200,0.90616,3520.98,791.826,43.7104
180,0.90273,3654.68,755.353,39.4863
160,0.89939,3811.4,718.294,35.2785
140,0.89527,3983.78,681.049,31.1323
120,0.8906,4175.6,642.325,26.9142
100,0.88522,4372.79,603.245,22.762
90,0.88243,4586.42,583.781,20.7171
80,0.8787,4645.68,563.712,18.6467
70,0.87481,4724.31,543.54,16.5934
60,0.86969,4847.6,522.886,14.5326
55,0.86711,4931.54,512.615,13.5146
50,0.8644,4992.79,501.866,12.4703
45,0.8613,5100.33,491.51,11.459
40,0.85811,5157.36,480.558,10.403
35,0.85452,5258.54,469.661,9.3726
30,0.85217,5331.39,462.771,8.7315
25,0.85217,5321.43,462.771,8.7315
20,0.85217,5305.77,462.771,8.7315
15,0.85217,5426.84,462.771,8.7315
10,0.85217,5437.59,462.771,8.7315
