Loaded fvecs: 10000 vectors of dimension 128 from ../data/vecs/sift1m/sift_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from ../data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 951437 labelsets...
Found 4096 unique labels
Two-tier index configuration:
  Tier 1 (dense): 881 labels (freq >= 781)
  Tier 2 (sparse): 3215 labels
  Tier 1 memory: 0.0975864 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 10000
Example: first query has 10
872728,435345,455537,695756,706771,561813,701258,934876,708177,932085,
ef,recall,qps,dist_comp,hops
1700,0.95725,190.477,22543,1690.62
1400,0.95244,245.08,18879.1,1393.05
1100,0.9455,304.863,15113,1095.54
1000,0.94221,332.442,13832.7,996.402
900,0.9385,368.298,12539.7,897.28
800,0.93424,413.209,11233.7,798.199
700,0.92881,470.397,9911.66,699.066
600,0.92172,559.533,8574.96,600.077
500,0.91216,656.118,7222.83,501.133
400,0.89772,817.009,5852.92,402.264
300,0.87613,1086.61,4466.63,303.618
250,0.85931,1279.36,3767.13,254.42
200,0.83681,1547.39,3064.93,205.42
180,0.8247,1697.19,2782.92,185.87
160,0.81046,1859.79,2501.81,166.441
140,0.7933,1983.72,2218.84,146.936
120,0.7734,2237.42,1938.68,127.713
100,0.74655,2565.05,1656.68,108.426
90,0.7304,2770,1515.95,98.8146
80,0.71082,3009.69,1375.83,89.2926
70,0.68767,3302.56,1235.06,79.7249
60,0.6613,3736.94,1093.74,70.1371
55,0.64609,3951.68,1023.75,65.4007
50,0.62809,4191.29,951.805,60.5409
45,0.6098,4462.44,880.947,55.7705
40,0.58882,4761.42,808.367,50.8635
35,0.5632,5016.87,735.774,45.9661
30,0.54524,5237.82,690.555,42.9294
25,0.54524,5230.24,690.555,42.9294
20,0.54524,5253.5,690.555,42.9294
15,0.54524,5307.51,690.555,42.9294
10,0.54524,5246.73,690.555,42.9294
