Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9978,101.696,15509.5,2295.01
2500,0.9978,117.878,13691.8,1955.07
2000,0.9969,140.885,11719.6,1607.13
1700,0.9963,159.788,10438.3,1389.82
1400,0.9958,189.259,9070.55,1166.02
1100,0.9949,230.814,7588.55,935.758
1000,0.9942,250.508,7063.26,857.609
900,0.9928,273.396,6519.76,778.579
800,0.9923,301.661,5959.1,697.725
700,0.9903,338.365,5375.78,615.587
600,0.9887,386.513,4764.25,532.171
500,0.9855,452.317,4125.38,447.719
400,0.9815,552.45,3448.3,361.956
300,0.9755,709.398,2724.71,275.176
250,0.9699,838.921,2344.2,231.377
200,0.9606,1024.34,1946.65,187.162
180,0.9554,1117.98,1783.01,169.447
160,0.9497,1250.04,1616.53,151.643
140,0.9415,1408.77,1443.87,133.665
120,0.9319,1615.53,1268.43,115.693
100,0.921,1898.75,1087.4,97.736
90,0.9121,2058.92,996.223,88.771
80,0.9007,2310.9,901.625,79.578
70,0.8902,2588.66,810.291,70.705
60,0.8737,2938.22,716.572,61.7
55,0.8626,3148.83,669.397,57.082
50,0.8517,3402.98,623.004,52.582
45,0.8391,3696.07,575.813,48.016
40,0.8231,4047.17,527.164,43.422
35,0.804,4472.43,480.255,38.911
30,0.7914,4784.88,449.898,36.064
25,0.7914,4783.73,449.893,36.007
20,0.7912,4689.41,449.885,35.946
15,0.7912,4786.67,449.884,35.885
10,0.7912,4799.25,449.883,35.84
