Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9864,58.529,35909.8,3000.4
2500,0.9843,66.5449,30558.3,2501
2000,0.98,80.1247,25032.5,2001.15
1700,0.9774,93.7135,21629.4,1701.33
1400,0.9732,113.074,18143.6,1401.57
1100,0.9686,144.136,14563.9,1102.01
1000,0.9651,159.648,13339.5,1001.72
900,0.9627,176.906,12105.1,901.715
800,0.9602,198.567,10863.1,802.071
700,0.9565,226.506,9605.87,702.311
600,0.9521,262.877,8334.26,602.868
500,0.9448,314.762,7038.54,503.183
400,0.9353,391.288,5721.32,403.55
300,0.9206,514.554,4386.72,304.54
250,0.913,614.542,3708.09,255.037
200,0.8996,782.648,3024.67,205.737
180,0.8931,898.674,2748.82,186.054
160,0.8846,1000.24,2470.97,166.38
140,0.8755,1067.45,2195.82,146.987
120,0.866,1225.75,1913.96,127.362
100,0.8531,1441.32,1632.73,107.939
90,0.8435,1576.71,1487.71,98.04
80,0.8351,1717.31,1350.49,88.677
70,0.8224,2088.74,1211.14,79.179
60,0.8048,2421.69,1070.42,69.533
55,0.7933,2586.95,999.507,64.595
50,0.7835,2790.06,929.037,59.723
45,0.7712,3033.4,858.605,54.877
40,0.7544,3321.09,785.985,49.898
35,0.7349,3667.91,715.685,45.099
30,0.7249,3904.63,672.853,42.179
25,0.7249,3862.09,672.853,42.179
20,0.7249,3879.92,672.853,42.179
15,0.7249,3879.2,672.853,42.179
10,0.7249,3875.7,672.853,42.179
