Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9977,90.4071,14543.3,2294.95
2500,0.9975,104.48,12842.8,1955.21
2000,0.9966,124.481,10995.8,1607.2
1700,0.9956,141.838,9793.69,1389.87
1400,0.9942,166.024,8511.97,1166.01
1100,0.9918,202.294,7126.83,935.852
1000,0.9912,236.904,6634.69,857.688
900,0.9895,289.255,6127.29,778.605
800,0.9882,319.973,5603.74,697.765
700,0.9859,358.485,5056.22,615.601
600,0.9836,409.051,4484.91,532.193
500,0.9798,480.582,3887.78,447.837
400,0.9735,583.769,3252.25,362.04
300,0.9644,751.745,2576.53,275.363
250,0.956,881.27,2218.45,231.479
200,0.9453,1074.63,1844.66,187.287
180,0.9399,1177.3,1691.04,169.621
160,0.9347,1307.31,1532.36,151.715
140,0.9249,1470.64,1373.91,133.975
120,0.9117,1681.6,1208.67,116.073
100,0.894,1976.04,1037.5,97.992
90,0.8842,2160.74,951.873,88.975
80,0.8736,2376.26,866.574,80.108
70,0.8599,2664.21,778.216,71.123
60,0.8424,3013.74,689.579,62.098
55,0.8324,3248.41,644.053,57.461
50,0.8188,3495.27,599.533,52.897
45,0.8058,3789.26,554.402,48.306
40,0.7913,4149.2,509.277,43.764
35,0.7743,4571.1,463.911,39.229
30,0.7607,4902.44,435.617,36.369
25,0.7607,4875.89,435.616,36.315
20,0.7607,4889.66,435.614,36.257
15,0.7607,4888.86,435.613,36.197
10,0.7606,4883.32,435.611,36.153
