1700,0.9996,662.126,2710.22,1057.12
1400,0.9996,765.443,2427.09,904.023
1100,0.9996,903.422,2110.36,741.738
1000,0.9994,965.505,1994.76,685.501
900,0.9995,1036.99,1873.44,628.134
800,0.9994,1129.64,1745.57,568.595
700,0.9993,1242.55,1610.1,507.62
600,0.9991,1386.19,1465.14,445.6
500,0.9989,1574.67,1307.33,381.005
400,0.9987,1858.79,1135.33,314.552
300,0.9984,2295.63,944.143,244.546
250,0.9984,2621.99,838.454,208.595
200,0.9977,3082.08,724.216,171.717
180,0.9977,3332.58,675.514,156.566
160,0.9975,3629.54,624.645,141.125
140,0.996,3992.11,572.206,125.517
120,0.9951,4467.87,516.33,109.572
100,0.9948,5057.63,457.285,93.23
90,0.9934,5458.86,427.251,84.917
80,0.9917,5952.19,395.93,76.461
70,0.9897,6506.48,362.794,67.861
60,0.9878,7256.37,328.535,59.152
55,0.986,7713.43,310.866,54.797
50,0.984,8238.49,292.393,50.362
45,0.9815,8830.27,273.545,45.912
40,0.9788,9527.19,254.261,41.468
35,0.9745,10418.4,234.404,37.004
30,0.9696,11467.9,213.732,32.532
25,0.959,12908.6,191.338,27.952
20,0.9423,14730.5,168.534,23.404
15,0.9192,17409.3,144.057,18.792
10,0.8741,21744.5,117.781,14.173
