Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9977,102.982,15337.9,2295.01
2500,0.9976,119.356,13541.2,1955.12
2000,0.9969,142.887,11591.2,1607.16
1700,0.9954,163.064,10323.6,1389.89
1400,0.9947,191.394,8969.09,1166
1100,0.9932,232.879,7505.66,935.867
1000,0.9924,252.943,6985.63,857.679
900,0.9912,276.555,6449.27,778.629
800,0.9906,305.813,5897.17,697.802
700,0.9885,342.056,5319.79,615.627
600,0.987,391.247,4715.51,532.253
500,0.9823,459.117,4083.65,447.854
400,0.9766,558.865,3414.84,362.166
300,0.9689,718.239,2699.78,275.384
250,0.962,845.454,2324.59,231.57
200,0.9532,1031.37,1930.68,187.34
180,0.9467,1133.42,1768.71,169.628
160,0.9403,1257.98,1602.1,151.707
140,0.9304,1418.65,1431.93,133.761
120,0.9197,1625.02,1258.48,115.784
100,0.9073,1909.23,1080.38,97.857
90,0.8993,2090.26,990.37,88.92
80,0.8875,2313.96,898.004,79.82
70,0.8718,2577.71,806.631,70.909
60,0.8562,2928.13,713.669,61.852
55,0.8459,3163.78,666.744,57.245
50,0.8337,3408.67,620.002,52.725
45,0.8207,3682.71,573.84,48.241
40,0.8039,4057.03,525.973,43.616
35,0.7856,4473.44,478.727,39.111
30,0.7729,4769.61,449.798,36.331
25,0.7729,4774.51,449.793,36.274
20,0.7728,4789.05,449.791,36.217
15,0.7727,4775.8,449.789,36.157
10,0.7726,4785.52,449.787,36.112
