Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9965,46.2128,39561,3000.37
2500,0.9959,66.6633,33599.1,2500.63
2000,0.9959,82.9484,27446.3,2000.43
1700,0.995,96.9988,23675,1701.15
1400,0.9937,117.366,19802.2,1400.99
1100,0.9925,149.306,15834,1101.02
1000,0.9915,164.293,14488.4,1001.12
900,0.9909,182,13131,901.332
800,0.9901,205.041,11761.6,801.569
700,0.9883,234.407,10375.5,701.715
600,0.9869,272.991,8977.69,602.211
500,0.9848,328.118,7562.95,502.831
400,0.9819,408.957,6122.39,402.875
300,0.9767,542.623,4673.75,303.864
250,0.9731,647.033,3938.66,254.317
200,0.9678,805.951,3201.45,205.122
180,0.9641,892.494,2899.34,185.198
160,0.9599,1000,2600.1,165.532
140,0.9557,1135.25,2299.16,145.883
120,0.9498,1312.45,1996.36,126.187
100,0.9425,1540.92,1695.24,106.691
90,0.9376,1705.23,1543.95,96.955
80,0.93,1892.64,1395.83,87.474
70,0.9211,2130.52,1245.46,77.895
60,0.9082,2428.77,1096.97,68.324
55,0.8999,2613.95,1021.55,63.375
50,0.8914,2820.35,947.827,58.572
45,0.8818,3069.65,873.893,53.752
40,0.8655,3366.12,797.391,48.778
35,0.8508,3737.48,723.302,43.99
30,0.837,3960.42,677.374,41.035
25,0.837,3987.42,677.374,41.035
20,0.837,3993.92,677.374,41.035
15,0.837,3920.86,677.374,41.035
10,0.837,3919.07,677.374,41.035
