Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9983,99.2302,15310.5,2295
2500,0.9984,115.001,13518.9,1955.06
2000,0.9982,127.641,11573.1,1607.15
1700,0.9972,159.146,10307.6,1389.81
1400,0.9962,186.838,8957.2,1166
1100,0.9949,227.952,7493.06,935.715
1000,0.9945,247.327,6975.72,857.602
900,0.9939,270.61,6441.08,778.562
800,0.9941,299.013,5889.74,697.791
700,0.9921,331.32,5312.11,615.545
600,0.9903,381.565,4709.02,532.164
500,0.986,448.158,4078.61,447.736
400,0.9829,546.488,3409.44,362.033
300,0.9763,701.615,2695.78,275.225
250,0.9708,829.13,2320.68,231.504
200,0.962,993.864,1927.67,187.243
180,0.9574,1097.7,1766.32,169.567
160,0.9532,1237.66,1598.95,151.611
140,0.9458,1391.45,1431.18,133.826
120,0.9376,1573.2,1257.97,115.885
100,0.9237,1874.97,1077.44,97.799
90,0.9157,2063.32,986.398,88.744
80,0.9065,2283.05,894.768,79.729
70,0.8925,2559.55,802.512,70.73
60,0.8775,2911.6,708.889,61.613
55,0.8684,3122.02,663.201,57.11
50,0.8557,3367.02,615.914,52.489
45,0.8459,3660.94,568.56,47.904
40,0.833,4017,521.11,43.299
35,0.8183,4422.64,473.87,38.757
30,0.8055,4702.06,444.642,35.977
25,0.8055,4747.13,444.637,35.92
20,0.8053,4741.47,444.629,35.859
15,0.8053,4744.15,444.628,35.798
10,0.8052,4677.81,444.626,35.753
