Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9981,490.021,3465.38,1622.77
2500,0.9979,555.426,3137.16,1422.86
2000,0.9979,642.299,2770.35,1201.93
1700,0.998,718.181,2526.78,1056.62
1400,0.9978,814.094,2256.18,903.718
1100,0.9973,970.357,1955.62,741.662
1000,0.9974,1038.49,1846.63,685.449
900,0.9969,1113.81,1731.03,628.113
800,0.997,1215.81,1610.1,568.679
700,0.9967,1340.04,1482.08,507.767
600,0.9966,1493.82,1344.86,445.799
500,0.9961,1695.57,1197.88,381.242
400,0.9957,2005.68,1037.23,314.841
300,0.9952,2476.02,860.265,244.879
250,0.9945,2805.48,762.037,208.944
200,0.9934,3340.41,657.916,172.142
180,0.9927,3605.68,614.047,157.061
160,0.9918,3927.31,566.961,141.61
140,0.9905,4325.26,519.248,126.019
120,0.9895,4831.91,469.089,110.147
100,0.988,5498.04,416.283,93.9
90,0.9855,5930.32,388.745,85.567
80,0.9842,6352.59,360.781,77.152
70,0.982,6964.04,331.149,68.571
60,0.9772,7826.39,300.132,59.81
55,0.9761,8290.94,284.475,55.463
50,0.9727,8811.89,268.283,51.042
45,0.9701,9473.58,251.69,46.61
40,0.9677,10218.1,234.395,42.163
35,0.9621,11147.5,216.197,37.647
30,0.9532,12316.7,197.457,33.109
25,0.9431,13762.2,178.053,28.579
20,0.926,15625.7,157.992,24.044
15,0.9016,18446.6,136.29,19.425
10,0.8549,22768.7,112.441,14.706
