Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9927,105.751,14015.7,2294.93
2500,0.991,127.704,12369.2,1955.06
2000,0.988,152.265,10585.3,1607.5
1700,0.9844,174.077,9422.7,1390.01
1400,0.9808,203.731,8184.42,1166
1100,0.9751,248.015,6847.44,935.876
1000,0.973,269.58,6376.62,857.846
900,0.9706,292.105,5886.17,778.786
800,0.9677,298.438,5380.05,697.828
700,0.963,360.601,4856.94,615.803
600,0.9583,418.702,4306.83,532.345
500,0.9484,487.465,3732.63,447.913
400,0.9367,593.815,3123.32,362.29
300,0.9206,759.069,2475.96,275.682
250,0.907,893.962,2132.24,231.841
200,0.8889,1089.81,1774.31,187.659
180,0.8811,1188.95,1626.38,169.958
160,0.8692,1325.35,1477.93,152.329
140,0.8565,1481.83,1326.12,134.633
120,0.8395,1695.76,1168,116.687
100,0.8196,1985.72,1006.01,98.723
90,0.8074,2169.63,926.416,89.964
80,0.7946,2385.1,840.759,80.853
70,0.7796,2676.77,756.448,71.949
60,0.7597,3024.29,671.763,62.902
55,0.7478,3199.09,630.66,58.477
50,0.735,3471.47,589.321,54.007
45,0.7185,3755.08,547.407,49.507
40,0.6971,4084.78,503.963,44.824
35,0.6753,4493.75,461.122,40.322
30,0.6606,4799.8,432.877,37.419
25,0.6606,4808.16,432.874,37.367
20,0.6604,4764.47,432.868,37.308
15,0.6604,4785.42,432.868,37.247
10,0.6603,4734.12,432.866,37.202
