Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9997,500.141,3792.38,1624.72
2500,0.9996,564.301,3444.37,1424.23
2000,0.9997,655.324,3054.22,1202.8
1700,0.9998,731.162,2792.69,1057.16
1400,0.9996,835.187,2504.11,904.07
1100,0.9997,983.962,2180.08,741.745
1000,0.9997,1051.69,2062.02,685.544
900,0.9997,1132.58,1936.96,628.102
800,0.9996,1233.05,1805.93,568.571
700,0.9995,1353.91,1666.46,507.582
600,0.9993,1514,1517.33,445.554
500,0.9992,1725.29,1354.69,380.925
400,0.9989,2029.99,1177.11,314.461
300,0.9989,2500.19,979.571,244.47
250,0.9989,2862.74,869.866,208.522
200,0.9985,3368.48,751.402,171.63
180,0.9985,3640.86,701.202,156.528
160,0.9976,3967.14,647.793,141.008
140,0.9968,4379.79,592.643,125.359
120,0.9961,4892.26,534.988,109.482
100,0.9953,5574.89,473.447,93.174
90,0.9949,5973.5,442.085,84.871
80,0.9935,6550.27,409.01,76.383
70,0.9919,7201.84,374.701,67.791
60,0.99,7975.92,339.179,59.122
55,0.988,8502.06,320.688,54.758
50,0.9853,9065.53,301.398,50.315
45,0.9832,9747.09,281.804,45.876
40,0.9801,10575.1,261.368,41.408
35,0.9771,11524.8,241.009,36.965
30,0.9716,12764.3,219.613,32.506
25,0.9594,14367.3,196.318,27.915
20,0.9423,16477.6,172.465,23.35
15,0.9204,19483,147.406,18.774
10,0.8745,24267.7,120.067,14.134
