Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9996,546.763,3600.58,1623.92
2500,0.9994,618.678,3263.4,1423.69
2000,0.9994,715.011,2886.7,1202.56
1700,0.9995,801.069,2634.96,1056.99
1400,0.9996,914.486,2357.53,903.942
1100,0.9991,1081.3,2047.31,741.727
1000,0.9992,1159.46,1934.29,685.512
900,0.9991,1246.65,1814.64,628.122
800,0.9988,1357.99,1689.52,568.634
700,0.999,1493.09,1557.14,507.688
600,0.9988,1667.26,1415.52,445.666
500,0.9988,1901.29,1262.43,381.066
400,0.9982,2219.75,1095.08,314.636
300,0.998,2741.12,910.656,244.68
250,0.9978,3157.7,808.042,208.766
200,0.9972,3731.31,697.319,171.873
180,0.9967,4025.03,650.71,156.764
160,0.9965,4391.73,601.582,141.307
140,0.9948,4834.74,550.829,125.663
120,0.9941,5408.5,497.511,109.738
100,0.9931,6148.06,441.168,93.47
90,0.9924,6633.02,412.31,85.166
80,0.9908,7212.08,381.629,76.662
70,0.9896,7899.65,350.301,68.089
60,0.9867,8801.3,317.274,59.371
55,0.9851,9319.33,300.565,55.02
50,0.9829,9897.41,283.405,50.644
45,0.9791,10642.6,265.52,46.196
40,0.9757,11495.9,247.169,41.769
35,0.9718,12500.2,227.994,37.274
30,0.9648,13724,208.445,32.788
25,0.9543,15456.1,186.801,28.177
20,0.9382,17599.5,165.206,23.648
15,0.9125,20770.4,141.522,18.989
10,0.8718,25730.1,116.802,14.429
