Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9996,527.05,3752.36,1624.61
2500,0.9997,595.685,3406.58,1424.15
2000,0.9996,689.334,3019.62,1202.75
1700,0.9999,770.592,2760.62,1057.13
1400,0.9997,878.967,2474.26,904.027
1100,0.9996,1039.56,2152.84,741.73
1000,0.9998,1113.75,2036.08,685.515
900,0.9997,1197.28,1912.4,628.075
800,0.9996,1300.98,1782.53,568.559
700,0.9994,1424.25,1644.52,507.574
600,0.9996,1597,1497.31,445.566
500,0.9993,1822.65,1336.57,380.938
400,0.9987,2143.9,1161.16,314.479
300,0.9987,2646.02,965.939,244.5
250,0.9985,3022.01,858.09,208.528
200,0.9983,3539.2,741.519,171.678
180,0.9982,3818.61,691.708,156.543
160,0.9973,4190.16,639.375,141.044
140,0.997,4626.88,585.314,125.399
120,0.996,5175.4,528.332,109.503
100,0.9951,5910.29,467.747,93.182
90,0.9944,6367.49,436.976,84.882
80,0.9935,6922.48,404.58,76.409
70,0.9912,7548.22,370.688,67.81
60,0.9896,8476.17,335.461,59.11
55,0.9878,9019.15,317.064,54.736
50,0.9851,9580.53,298.379,50.334
45,0.9831,10350.5,278.874,45.872
40,0.9802,11145.3,259.005,41.433
35,0.976,12168.4,238.61,36.955
30,0.9699,13450.7,217.019,32.445
25,0.9584,15196.9,194.32,27.888
20,0.942,17386,170.719,23.339
15,0.9208,20634.6,146.185,18.767
10,0.8772,25706.5,119.658,14.18
