Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9979,46.7907,39991.2,3000.1
2500,0.9975,54.5756,33957.8,2500.35
2000,0.9972,67.759,27730.7,2000.32
1700,0.997,79.4007,23911.8,1700.62
1400,0.9965,96.0819,19996,1400.64
1100,0.9965,122.095,15989.5,1100.9
1000,0.9962,134.382,14627,1000.94
900,0.9959,148.97,13255.6,901.025
800,0.9954,167.34,11870.5,801.239
700,0.9951,191.458,10471.3,701.433
600,0.9943,223.259,9060.42,602.042
500,0.9934,267.734,7624.44,502.085
400,0.9915,334.259,6174.78,402.568
300,0.9878,443.102,4710.65,303.497
250,0.9858,529.447,3967.85,253.924
200,0.9822,672.594,3223.42,204.727
180,0.98,821.516,2920.52,184.931
160,0.9774,850.012,2618.95,165.31
140,0.9741,932.586,2316.96,145.774
120,0.9688,1071.74,2012.16,126.142
100,0.9644,1268.45,1706.9,106.592
90,0.9575,1500.68,1553.54,96.802
80,0.9527,1768.84,1399.25,87.045
70,0.9438,1983.17,1250.28,77.625
60,0.9343,2272.23,1096.17,67.792
55,0.9272,2445.4,1021.44,62.938
50,0.9197,2643.31,947.081,58.136
45,0.9111,2886.98,871.254,53.244
40,0.902,3159.82,797.116,48.475
35,0.8871,3518.97,719.752,43.51
30,0.8784,3763.19,674.376,40.612
25,0.8784,3733.97,674.376,40.612
20,0.8784,3760.94,674.376,40.612
15,0.8784,3764.37,674.376,40.612
10,0.8784,3766.64,674.376,40.612
